ID,Read,Day,Session,Contract,Era,Side,Outcome,TF,Families,Time,Entry,Lo,Hi,ATR
read-000968-zone-0383,968,2023-02-26,ASIA,MNQ 03-23,in_sample,short,hold,,2,1677538860000,12101.625,12097.25,12106.25,9.666856452061024
read-000969-zone-0136,969,2023-02-27,LONDON,MNQ 03-23,in_sample,short,hold,,1,1677574440000,12064.5,12062.25,12068.5,7.068908076496945
read-000969-zone-0152,969,2023-02-27,LONDON,MNQ 03-23,in_sample,short,hold,,1,1677574980000,12071.125,12069,12075.5,7.068908076496945
read-000969-zone-0163,969,2023-02-27,LONDON,MNQ 03-23,in_sample,short,hold,,2,1677574980000,12074.625,12072,12078.25,7.068908076496945
read-000970-zone-0146,970,2023-02-27,NY,MNQ 03-23,in_sample,short,hold,,1,1677595260000,12088.125,12082.75,12093.5,10.788413458616844
read-000970-zone-0157,970,2023-02-27,NY,MNQ 03-23,in_sample,short,hold,,1,1677595320000,12091.875,12089,12099.75,10.788413458616844
read-000970-zone-0177,970,2023-02-27,NY,MNQ 03-23,in_sample,short,hold,,2,1677595440000,12097.375,12095.25,12104.5,10.788413458616844
read-000970-zone-0186,970,2023-02-27,NY,MNQ 03-23,in_sample,short,hold,15m,2,1677595440000,12101.5,12096.791001169688,12106.208998830312,10.788413458616844
read-000971-zone-0033,971,2023-02-27,ASIA,MNQ 03-23,in_sample,short,hold,,1,1677625620000,12043.625,12039.75,12049.25,11.65075380913692
read-000971-zone-0095,971,2023-02-27,ASIA,MNQ 03-23,in_sample,short,hold,,2,1677641100000,12073.5,12069,12080.5,11.65075380913692
read-000972-zone-0252,972,2023-02-28,LONDON,MNQ 03-23,in_sample,long,break,,2,1677657720000,12097.25,12094.75,12101.75,7.4717906989611835
read-000972-zone-0259,972,2023-02-28,LONDON,MNQ 03-23,in_sample,long,break,,2,1677657720000,12099.25,12096.25,12102.25,7.4717906989611835
read-000973-zone-0053,973,2023-02-28,NY,MNQ 03-23,in_sample,short,hold,,1,1677681660000,12043,12041.25,12049.75,10.628360565701437
read-000973-zone-0072,973,2023-02-28,NY,MNQ 03-23,in_sample,short,hold,,1,1677681960000,12055.5,12053.75,12064,10.628360565701437
read-000974-zone-0057,974,2023-02-28,ASIA,MNQ 03-23,in_sample,long,ambiguous_horizon,,1,1677711660000,11968.125,11962.5,11973.75,11.50345026086509
read-000974-zone-0059,974,2023-02-28,ASIA,MNQ 03-23,in_sample,long,ambiguous_horizon,,3,1677711660000,11972,11967,11978.5,11.50345026086509
read-000974-zone-0065,974,2023-02-28,ASIA,MNQ 03-23,in_sample,short,hold,,1,1677712140000,11976.75,11973.75,11984.75,11.50345026086509
read-000975-zone-0013,975,2023-03-01,LONDON,MNQ 03-23,in_sample,long,break,15m,1,1677744060000,11855,11851.130759907754,11858.869240092246,8.727051711214107
read-000975-zone-0016,975,2023-03-01,LONDON,MNQ 03-23,in_sample,short,hold,,1,1677745440000,11862.75,11858.75,11866.75,8.727051711214107
read-000975-zone-0017,975,2023-03-01,LONDON,MNQ 03-23,in_sample,short,hold,,1,1677744000000,11867,11866,11870.5,8.727051711214107
read-000975-zone-0020,975,2023-03-01,LONDON,MNQ 03-23,in_sample,short,hold,,2,1677746580000,11874.5,11871,11878,8.727051711214107
read-000975-zone-0022,975,2023-03-01,LONDON,MNQ 03-23,in_sample,short,break,5m,2,1677747000000,11879.25,11875.380759907754,11883.119240092246,8.727051711214107
read-000976-zone-0018,976,2023-03-01,NY,MNQ 03-23,in_sample,long,hold,,2,1677767460000,11845.125,11842.75,11851,13.606090201804752
read-000976-zone-0039,976,2023-03-01,NY,MNQ 03-23,in_sample,short,hold,,2,1677767460000,11871.75,11866.5,11880,13.606090201804752
read-001008-zone-0141,1008,2023-03-12,LONDON,MNQ 06-23,in_sample,long,hold,,2,1678691220000,12173.75,12168.75,12178.75,11.056628474781563
read-001008-zone-0149,1008,2023-03-12,LONDON,MNQ 06-23,in_sample,long,hold,,1,1678691100000,12179.125,12176,12184,11.056628474781563
read-001008-zone-0151,1008,2023-03-12,LONDON,MNQ 06-23,in_sample,long,break,,1,1678691040000,12182.75,12178.25,12187.25,11.056628474781563
read-001008-zone-0159,1008,2023-03-12,LONDON,MNQ 06-23,in_sample,long,break,5m,3,1678690920000,12196,12193.235842881304,12202.764157118696,11.056628474781563
read-001009-zone-0025,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,hold,,2,1678714860000,11872.25,11866.25,11896.25,42.77422717102798
read-001009-zone-0026,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,hold,,2,1678714260000,11899.875,11896.25,11917.25,42.77422717102798
read-001009-zone-0028,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,hold,,2,1678714440000,11925,11924,11948.25,42.77422717102798
read-001009-zone-0029,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,break,,2,1678715340000,11950,11949,11970.75,42.77422717102798
read-001009-zone-0030,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,hold,,3,1678715400000,11975,11966.717558968723,12002.532441031277,42.77422717102798
read-001009-zone-0034,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,hold,,3,1678715580000,11998.75,11993.806443207242,12034.5,42.77422717102798
read-001009-zone-0041,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,hold,,3,1678715820000,12020.5,12017.75,12045.443556792758,42.77422717102798
read-001009-zone-0046,1009,2023-03-12,NY,MNQ 06-23,in_sample,short,hold,,3,1678715940000,12042.875,12035.056443207242,12076,42.77422717102798
read-001010-zone-0139,1010,2023-03-12,ASIA,MNQ 06-23,in_sample,long,hold,,2,1678745220000,12049.875,12043,12063.75,22.956770596506285
read-001010-zone-0161,1010,2023-03-12,ASIA,MNQ 06-23,in_sample,long,hold,,3,1678746660000,12067.5,12059,12080.5,22.956770596506285
read-001010-zone-0168,1010,2023-03-12,ASIA,MNQ 06-23,in_sample,long,hold,,2,1678748520000,12075.875,12065.25,12087.5,22.956770596506285
read-001010-zone-0177,1010,2023-03-12,ASIA,MNQ 06-23,in_sample,short,hold,,1,1678745040000,12082.375,12073.5,12096.25,22.956770596506285
read-001011-zone-0187,1011,2023-03-13,LONDON,MNQ 06-23,in_sample,long,hold,,3,1678778340000,12073.625,12071.25,12083.139403217336,13.827303041433026
read-001011-zone-0202,1011,2023-03-13,LONDON,MNQ 06-23,in_sample,long,hold,,1,1678778340000,12079.625,12073.5,12085.75,13.827303041433026
read-001011-zone-0220,1011,2023-03-13,LONDON,MNQ 06-23,in_sample,long,hold,,1,1678777680000,12090.375,12085,12097.5,13.827303041433026
read-001011-zone-0232,1011,2023-03-13,LONDON,MNQ 06-23,in_sample,long,hold,,1,1678777620000,12095.25,12088.5,12102,13.827303041433026
read-001011-zone-0242,1011,2023-03-13,LONDON,MNQ 06-23,in_sample,long,hold,,2,1678777620000,12098.25,12091.75,12105.5,13.827303041433026
read-001012-zone-0193,1012,2023-03-13,NY,MNQ 06-23,in_sample,long,hold,,2,1678821120000,12162.625,12155.5,12180.25,32.34582159373178
read-001013-zone-0542,1013,2023-03-13,ASIA,MNQ 06-23,in_sample,long,hold,,2,1678832220000,12309.25,12303.5,12319.75,17.319208192323835
read-001013-zone-0545,1013,2023-03-13,ASIA,MNQ 06-23,in_sample,long,hold,,2,1678831260000,12317.5,12312.5,12329,17.319208192323835
read-001013-zone-0547,1013,2023-03-13,ASIA,MNQ 06-23,in_sample,short,hold,,1,1678832520000,12325.25,12320.25,12336.5,17.319208192323835
read-001013-zone-0550,1013,2023-03-13,ASIA,MNQ 06-23,in_sample,short,hold,,2,1678834980000,12335.125,12333.170197951918,12347.25,17.319208192323835
read-001013-zone-0552,1013,2023-03-13,ASIA,MNQ 06-23,in_sample,short,hold,,3,1678843560000,12344.125,12341,12353.25,17.319208192323835
read-001014-zone-0482,1014,2023-03-14,LONDON,MNQ 06-23,in_sample,long,hold,,2,1678864920000,12342.25,12338.25,12346.614036326999,8.852531878971563
read-001014-zone-0494,1014,2023-03-14,LONDON,MNQ 06-23,in_sample,long,hold,,3,1678863600000,12347.375,12344.5,12353.25,8.852531878971563
read-001014-zone-0498,1014,2023-03-14,LONDON,MNQ 06-23,in_sample,long,hold,,2,1678863960000,12351.25,12347.75,12356.364036326999,8.852531878971563
read-001014-zone-0504,1014,2023-03-14,LONDON,MNQ 06-23,in_sample,long,hold,,1,1678863960000,12355.625,12354.5,12356.75,8.852531878971563
read-001015-zone-0094,1015,2023-03-14,NY,MNQ 06-23,in_sample,long,hold,15m,3,1678891920000,12139.25,12125,12153.5,29.192776781436883
read-001015-zone-0100,1015,2023-03-14,NY,MNQ 06-23,in_sample,long,hold,,1,1678890960000,12151.625,12143.25,12169.25,29.192776781436883
read-001016-zone-0342,1016,2023-03-14,ASIA,MNQ 06-23,in_sample,long,hold,,2,1678918200000,12373.375,12363.5,12383.25,20.28510468662987
