source,line,text
/home/hoang/nofx/data/nofx_2026-09-04.log,20796,"09-04 14:01:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h41m45s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20801,"09-04 14:02:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h42m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20802,"09-04 14:03:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h43m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20807,"09-04 14:04:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h44m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20808,"09-04 14:05:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h45m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20813,"09-04 14:06:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h46m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20814,"09-04 14:07:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h47m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20819,"09-04 14:08:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h48m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20820,"09-04 14:09:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h49m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20825,"09-04 14:10:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h50m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20826,"09-04 14:11:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h51m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20831,"09-04 14:12:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h52m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20832,"09-04 14:13:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h53m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20837,"09-04 14:14:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h54m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20838,"09-04 14:15:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h55m45s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20843,"09-04 14:16:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h56m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20844,"09-04 14:17:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h57m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20849,"09-04 14:18:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h58m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20850,"09-04 14:19:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 1h59m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20855,"09-04 14:20:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h0m45s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20856,"09-04 14:21:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h1m45s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20861,"09-04 14:22:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h2m45s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20862,"09-04 14:23:44 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h3m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20867,"09-04 14:24:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h4m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20868,"09-04 14:25:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h5m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20873,"09-04 14:26:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h6m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20874,"09-04 14:27:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h7m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20879,"09-04 14:28:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h8m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20880,"09-04 14:29:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h9m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20885,"09-04 14:30:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h10m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20886,"09-04 14:31:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h11m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20891,"09-04 14:32:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h12m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20892,"09-04 14:33:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h13m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20897,"09-04 14:34:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h14m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20898,"09-04 14:35:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h15m44s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20903,"09-04 14:36:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h16m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20904,"09-04 14:37:43 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h17m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20909,"09-04 14:38:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h18m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20910,"09-04 14:39:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h19m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20915,"09-04 14:40:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h20m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20916,"09-04 14:41:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h21m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20921,"09-04 14:42:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h22m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20922,"09-04 14:43:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h23m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20927,"09-04 14:44:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h24m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20928,"09-04 14:45:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h25m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20930,"09-04 14:46:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h26m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20931,"09-04 14:47:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h27m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20933,"09-04 14:48:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h28m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20934,"09-04 14:49:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h29m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20936,"09-04 14:50:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h30m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20937,"09-04 14:51:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h31m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20939,"09-04 14:52:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h32m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20940,"09-04 14:53:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h33m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20942,"09-04 14:54:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h34m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20943,"09-04 14:55:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h35m43s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20945,"09-04 14:56:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h36m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20946,"09-04 14:57:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h37m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20948,"09-04 14:58:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h38m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20949,"09-04 14:59:41 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h39m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20951,"09-04 15:00:41 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h40m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20952,"09-04 15:01:41 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h41m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20954,"09-04 15:02:41 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h42m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
/home/hoang/nofx/data/nofx_2026-09-04.log,20955,"09-04 15:03:42 [ERRO] trader/auto_trader.go:53 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 FEED DOWN: no NT8 bar for 2h43m42s while CME is OPEN (newest-bar stamp age; threshold 10m0s; holding=false). Charts, detectors and the planner are all blind. Check NT8 on the Windows side — the AddOn reconnects on its own."
