rowid,symbol,tf,open_time_ms,o,h,l,c,v,convention
435077,MNQ,1m,1788342540000,28958.25,28960.75,28954.0,28956.75,394.0,epoch_floor
435078,MNQ,1m,1788342600000,28955.75,28963.0,28955.25,28962.0,407.0,epoch_floor
435079,MNQ,1m,1788342660000,28962.25,28963.0,28952.75,28956.0,554.0,epoch_floor
435080,MNQ,1m,1788342720000,28956.0,28962.25,28955.5,28959.0,403.0,epoch_floor
435081,MNQ,1m,1788342780000,28958.75,28967.0,28958.25,28964.5,386.0,epoch_floor
435082,MNQ,1m,1788342840000,28964.0,28964.0,28955.5,28958.25,448.0,epoch_floor
435083,MNQ,1m,1788342900000,28958.75,28962.5,28957.75,28960.0,341.0,epoch_floor
435084,MNQ,1m,1788342960000,28960.5,28973.0,28960.5,28967.75,1083.0,epoch_floor
435085,MNQ,1m,1788343020000,28968.0,28973.0,28966.5,28970.25,462.0,epoch_floor
435086,MNQ,1m,1788343080000,28970.5,28973.25,28966.0,28968.75,450.0,epoch_floor
435087,MNQ,1m,1788343140000,28969.0,28975.0,28969.0,28973.25,399.0,epoch_floor
435088,MNQ,1m,1788343200000,28973.25,28977.0,28970.75,28971.25,546.0,epoch_floor
435089,MNQ,1m,1788343260000,28970.75,28979.75,28962.75,28967.25,1130.0,epoch_floor
435090,MNQ,1m,1788343320000,28967.0,28967.75,28952.25,28955.25,982.0,epoch_floor
435091,MNQ,1m,1788343380000,28954.75,28956.5,28951.0,28954.25,592.0,epoch_floor
435092,MNQ,1m,1788343440000,28954.0,28955.0,28949.75,28949.75,467.0,epoch_floor
435093,MNQ,1m,1788343500000,28949.75,28954.75,28947.25,28950.75,604.0,epoch_floor
435094,MNQ,1m,1788343560000,28951.0,28954.75,28948.25,28953.5,413.0,epoch_floor
435095,MNQ,1m,1788343620000,28953.5,28958.75,28953.5,28955.5,571.0,epoch_floor
435096,MNQ,1m,1788343680000,28954.75,28958.25,28952.25,28954.0,391.0,epoch_floor
435097,MNQ,1m,1788343740000,28954.0,28960.5,28952.5,28952.75,370.0,epoch_floor
435098,MNQ,1m,1788343800000,28953.25,28957.75,28951.5,28954.0,309.0,epoch_floor
435099,MNQ,1m,1788343860000,28954.0,28964.0,28953.5,28959.5,514.0,epoch_floor
435100,MNQ,1m,1788343920000,28959.75,28960.0,28952.75,28959.25,363.0,epoch_floor
435101,MNQ,1m,1788343980000,28959.25,28975.25,28955.25,28973.75,992.0,epoch_floor
435102,MNQ,1m,1788344040000,28973.5,28978.75,28972.25,28978.75,588.0,epoch_floor
435103,MNQ,1m,1788344100000,28978.75,28983.0,28975.25,28981.25,968.0,epoch_floor
435104,MNQ,1m,1788344160000,28981.5,28981.75,28971.0,28979.25,582.0,epoch_floor
435105,MNQ,1m,1788344220000,28979.5,28981.5,28977.0,28981.0,371.0,epoch_floor
435106,MNQ,1m,1788344280000,28982.0,28982.0,28975.25,28975.5,215.0,epoch_floor
435107,MNQ,1m,1788344340000,28975.5,28979.25,28973.75,28976.75,326.0,epoch_floor
435108,MNQ,1m,1788344400000,28977.0,28980.5,28975.75,28978.5,256.0,epoch_floor
435109,MNQ,1m,1788344460000,28979.0,28983.0,28976.5,28980.75,480.0,epoch_floor
435110,MNQ,1m,1788344520000,28980.75,28984.5,28977.0,28979.75,437.0,epoch_floor
435111,MNQ,1m,1788344580000,28980.0,28981.25,28972.75,28973.5,313.0,epoch_floor
435112,MNQ,1m,1788344640000,28974.0,28978.0,28970.75,28976.25,446.0,epoch_floor
435113,MNQ,1m,1788344700000,28976.25,28988.75,28976.25,28986.75,671.0,epoch_floor
435114,MNQ,1m,1788344760000,28986.0,28995.5,28979.0,28988.25,1541.0,epoch_floor
435115,MNQ,1m,1788344820000,28988.75,28991.25,28986.5,28990.0,367.0,epoch_floor
435116,MNQ,1m,1788344880000,28990.5,28992.25,28986.75,28987.5,396.0,epoch_floor
435117,MNQ,1m,1788344940000,28987.0,28987.5,28979.75,28986.25,436.0,epoch_floor
435118,MNQ,1m,1788345000000,28985.5,28989.25,28980.0,28983.5,564.0,epoch_floor
435119,MNQ,1m,1788345060000,28984.75,28985.5,28967.75,28968.5,972.0,epoch_floor
435120,MNQ,1m,1788345120000,28967.75,28976.5,28964.0,28968.5,758.0,epoch_floor
435121,MNQ,1m,1788345180000,28969.5,28978.75,28967.75,28977.0,397.0,epoch_floor
435122,MNQ,1m,1788345240000,28977.5,28978.0,28974.5,28974.75,212.0,epoch_floor
435123,MNQ,1m,1788345300000,28975.25,28982.5,28975.0,28977.25,400.0,epoch_floor
435124,MNQ,1m,1788345360000,28977.25,28981.0,28974.5,28977.5,334.0,epoch_floor
435125,MNQ,1m,1788345420000,28978.0,28979.25,28972.75,28975.5,430.0,epoch_floor
435126,MNQ,1m,1788345480000,28974.5,28975.0,28964.25,28966.75,421.0,epoch_floor
435127,MNQ,1m,1788345540000,28966.75,28968.25,28962.5,28965.0,433.0,epoch_floor
435128,MNQ,1m,1788345600000,28965.75,28968.25,28964.5,28966.75,276.0,epoch_floor
435129,MNQ,1m,1788345660000,28966.25,28966.5,28961.0,28962.25,325.0,epoch_floor
435130,MNQ,1m,1788345720000,28963.5,28970.0,28963.25,28965.75,381.0,epoch_floor
435131,MNQ,1m,1788345780000,28965.75,28966.5,28962.5,28963.5,199.0,epoch_floor
435132,MNQ,1m,1788345840000,28964.5,28968.25,28964.0,28966.5,221.0,epoch_floor
435133,MNQ,1m,1788345900000,28966.25,28971.75,28963.75,28967.5,490.0,epoch_floor
435134,MNQ,1m,1788345960000,28967.25,28968.25,28961.75,28962.75,285.0,epoch_floor
435135,MNQ,1m,1788346020000,28962.75,28969.5,28962.5,28969.0,238.0,epoch_floor
435136,MNQ,1m,1788346080000,28968.5,28974.25,28965.75,28973.0,430.0,epoch_floor
435137,MNQ,1m,1788346140000,28972.75,28978.75,28972.5,28978.0,383.0,epoch_floor
435138,MNQ,1m,1788346200000,28977.5,28978.0,28972.5,28973.75,250.0,epoch_floor
435139,MNQ,1m,1788346260000,28973.75,28974.5,28964.25,28970.0,395.0,epoch_floor
435140,MNQ,1m,1788346320000,28969.5,28969.5,28957.75,28961.0,706.0,epoch_floor
435141,MNQ,1m,1788346380000,28960.5,28969.75,28959.75,28968.75,332.0,epoch_floor
435142,MNQ,1m,1788346440000,28968.5,28975.0,28968.0,28972.75,437.0,epoch_floor
435143,MNQ,1m,1788346500000,28973.25,28976.75,28968.5,28972.25,279.0,epoch_floor
435144,MNQ,1m,1788346560000,28972.0,28976.75,28969.25,28970.0,290.0,epoch_floor
435145,MNQ,1m,1788346620000,28971.0,28978.0,28970.5,28977.25,356.0,epoch_floor
435146,MNQ,1m,1788346680000,28976.75,28978.25,28974.5,28975.25,210.0,epoch_floor
435147,MNQ,1m,1788346740000,28974.5,28988.25,28973.75,28987.0,1036.0,epoch_floor
435148,MNQ,1m,1788346800000,28987.25,28989.5,28952.5,28952.5,2202.0,epoch_floor
435149,MNQ,1m,1788346860000,28953.0,28954.5,28941.25,28943.0,1553.0,epoch_floor
435150,MNQ,1m,1788346920000,28942.75,28947.75,28935.25,28937.5,1914.0,epoch_floor
435151,MNQ,1m,1788346980000,28937.0,28939.75,28927.25,28933.75,1897.0,epoch_floor
435152,MNQ,1m,1788347040000,28933.0,28937.5,28932.75,28936.75,653.0,epoch_floor
435153,MNQ,1m,1788347100000,28935.75,28939.5,28932.5,28937.25,743.0,epoch_floor
435154,MNQ,1m,1788347160000,28937.0,28937.0,28927.25,28933.75,1172.0,epoch_floor
435155,MNQ,1m,1788347220000,28933.75,28954.0,28929.0,28953.0,1670.0,epoch_floor
435156,MNQ,1m,1788347280000,28952.75,28969.0,28948.5,28966.0,1806.0,epoch_floor
435157,MNQ,1m,1788347340000,28966.5,28993.0,28964.5,28980.25,2241.0,epoch_floor
435158,MNQ,1m,1788347400000,28979.75,28988.75,28969.0,28985.25,1543.0,epoch_floor
435159,MNQ,1m,1788347460000,28985.25,28990.0,28976.5,28982.0,1020.0,epoch_floor
435160,MNQ,1m,1788347520000,28982.25,28993.25,28980.25,28989.25,750.0,epoch_floor
435161,MNQ,1m,1788347580000,28988.5,28988.5,28982.5,28985.25,513.0,epoch_floor
435162,MNQ,1m,1788347640000,28986.5,29021.25,28983.75,29014.75,4372.0,epoch_floor
435163,MNQ,1m,1788347700000,29014.25,29027.25,29007.75,29013.5,2848.0,epoch_floor
435164,MNQ,1m,1788347760000,29013.75,29023.5,29011.75,29017.75,1362.0,epoch_floor
435165,MNQ,1m,1788347820000,29015.75,29017.0,29005.5,29006.75,1170.0,epoch_floor
435166,MNQ,1m,1788347880000,29006.5,29008.0,28995.0,28998.0,1201.0,epoch_floor
435167,MNQ,1m,1788347940000,28998.75,29011.25,28995.75,29008.25,1363.0,epoch_floor
435168,MNQ,1m,1788348000000,29008.25,29012.75,29001.5,29005.25,796.0,epoch_floor
435169,MNQ,1m,1788348060000,29004.5,29006.75,29002.5,29006.25,358.0,epoch_floor
435170,MNQ,1m,1788348120000,29005.5,29009.25,29004.0,29008.5,411.0,epoch_floor
435171,MNQ,1m,1788348180000,29008.75,29017.5,29001.0,29016.0,997.0,epoch_floor
435172,MNQ,1m,1788348240000,29015.75,29016.25,29010.25,29015.25,476.0,epoch_floor
435173,MNQ,1m,1788348300000,29015.25,29018.5,29011.5,29014.5,633.0,epoch_floor
435174,MNQ,1m,1788348360000,29013.75,29021.5,29012.5,29018.5,646.0,epoch_floor
435175,MNQ,1m,1788348420000,29018.75,29034.0,29018.75,29033.25,1268.0,epoch_floor
435176,MNQ,1m,1788348480000,29033.25,29036.0,29031.25,29031.75,896.0,epoch_floor
435177,MNQ,1m,1788348540000,29031.75,29032.75,29020.5,29022.5,834.0,epoch_floor
435178,MNQ,1m,1788348600000,29023.5,29031.0,29022.5,29029.25,453.0,epoch_floor
435179,MNQ,1m,1788348660000,29029.0,29029.5,29018.25,29022.0,660.0,epoch_floor
435180,MNQ,1m,1788348720000,29022.5,29038.25,29020.5,29036.25,851.0,epoch_floor
435181,MNQ,1m,1788348780000,29035.5,29045.5,29032.25,29045.5,1132.0,epoch_floor
435182,MNQ,1m,1788348840000,29045.0,29053.25,29040.5,29051.75,1371.0,epoch_floor
435183,MNQ,1m,1788348900000,29052.0,29058.75,29048.75,29056.75,1262.0,epoch_floor
435184,MNQ,1m,1788348960000,29056.75,29057.25,29046.5,29049.0,942.0,epoch_floor
435185,MNQ,1m,1788349020000,29048.75,29050.0,29045.0,29047.0,632.0,epoch_floor
435186,MNQ,1m,1788349080000,29047.5,29059.75,29045.75,29052.75,955.0,epoch_floor
435187,MNQ,1m,1788349140000,29052.5,29054.75,29049.75,29050.5,479.0,epoch_floor
435188,MNQ,1m,1788349200000,29050.25,29052.0,29041.0,29047.25,909.0,epoch_floor
435189,MNQ,1m,1788349260000,29047.25,29047.75,29034.0,29034.75,900.0,epoch_floor
435190,MNQ,1m,1788349320000,29035.25,29041.0,29032.75,29035.0,918.0,epoch_floor
435191,MNQ,1m,1788349380000,29034.75,29038.75,29027.0,29030.75,1395.0,epoch_floor
435192,MNQ,1m,1788349440000,29030.75,29030.75,29027.5,29029.5,533.0,epoch_floor
435193,MNQ,1m,1788349500000,29029.75,29036.0,29026.0,29033.25,816.0,epoch_floor
435194,MNQ,1m,1788349560000,29034.0,29035.25,29023.0,29034.25,888.0,epoch_floor
435195,MNQ,1m,1788349620000,29033.75,29034.25,29028.25,29030.25,482.0,epoch_floor
435196,MNQ,1m,1788349680000,29031.0,29033.25,29026.25,29026.75,406.0,epoch_floor
435197,MNQ,1m,1788349740000,29027.75,29029.0,29024.5,29025.25,511.0,epoch_floor
435198,MNQ,1m,1788349800000,29025.5,29030.0,29024.5,29027.25,412.0,epoch_floor
435199,MNQ,1m,1788349860000,29027.5,29029.75,29022.25,29024.0,504.0,epoch_floor
435200,MNQ,1m,1788349920000,29024.5,29034.0,29022.5,29031.25,802.0,epoch_floor
435201,MNQ,1m,1788349980000,29031.0,29036.5,29030.75,29032.5,555.0,epoch_floor
435202,MNQ,1m,1788350040000,29031.75,29048.0,29029.0,29039.75,1477.0,epoch_floor
435203,MNQ,1m,1788350100000,29039.75,29046.5,29036.75,29045.5,799.0,epoch_floor
435204,MNQ,1m,1788350160000,29045.0,29048.5,29040.5,29045.0,951.0,epoch_floor
435205,MNQ,1m,1788350220000,29045.0,29058.5,29044.0,29056.75,1257.0,epoch_floor
435206,MNQ,1m,1788350280000,29056.75,29068.0,29055.25,29067.75,1594.0,epoch_floor
435207,MNQ,1m,1788350340000,29067.5,29085.25,29066.0,29083.75,2033.0,epoch_floor
435208,MNQ,1m,1788350400000,29083.25,29084.5,29073.75,29080.25,2199.0,epoch_floor
435209,MNQ,1m,1788350460000,29079.75,29085.25,29077.75,29079.25,1049.0,epoch_floor
435210,MNQ,1m,1788350520000,29079.25,29080.5,29074.5,29076.25,1093.0,epoch_floor
435211,MNQ,1m,1788350580000,29078.0,29083.25,29076.25,29082.0,778.0,epoch_floor
435212,MNQ,1m,1788350640000,29081.75,29089.25,29079.75,29086.75,1135.0,epoch_floor
435213,MNQ,1m,1788350700000,29086.25,29106.25,29086.0,29104.0,2477.0,epoch_floor
435214,MNQ,1m,1788350760000,29104.25,29108.25,29097.5,29105.5,1475.0,epoch_floor
435215,MNQ,1m,1788350820000,29104.75,29106.25,29101.0,29104.25,981.0,epoch_floor
435216,MNQ,1m,1788350880000,29104.5,29107.0,29102.5,29104.0,743.0,epoch_floor
435217,MNQ,1m,1788350940000,29104.25,29105.75,29089.5,29091.25,1413.0,epoch_floor
435218,MNQ,1m,1788351000000,29091.25,29092.75,29080.75,29090.25,1779.0,epoch_floor
435219,MNQ,1m,1788351060000,29090.75,29096.5,29085.75,29091.5,1050.0,epoch_floor
435220,MNQ,1m,1788351120000,29091.75,29100.25,29086.5,29091.25,833.0,epoch_floor
435221,MNQ,1m,1788351180000,29091.75,29108.0,29091.75,29103.0,916.0,epoch_floor
435222,MNQ,1m,1788351240000,29102.5,29124.0,29102.25,29123.75,1649.0,epoch_floor
435223,MNQ,1m,1788351300000,29120.75,29124.0,29098.75,29102.0,1623.0,epoch_floor
435224,MNQ,1m,1788351360000,29102.0,29103.75,29095.0,29101.0,1092.0,epoch_floor
435225,MNQ,1m,1788351420000,29101.25,29108.25,29100.25,29102.0,581.0,epoch_floor
435226,MNQ,1m,1788351480000,29101.75,29111.5,29098.0,29107.0,994.0,epoch_floor
435227,MNQ,1m,1788351540000,29107.0,29108.0,29097.0,29099.25,945.0,epoch_floor
435228,MNQ,1m,1788351600000,29098.75,29140.25,29094.5,29137.75,4271.0,epoch_floor
435229,MNQ,1m,1788351660000,29137.75,29149.25,29127.75,29131.5,4613.0,epoch_floor
435230,MNQ,1m,1788351720000,29131.75,29132.75,29121.5,29121.5,1868.0,epoch_floor
435231,MNQ,1m,1788351780000,29121.5,29136.25,29110.5,29116.75,1903.0,epoch_floor
435232,MNQ,1m,1788351840000,29116.25,29128.5,29116.25,29128.25,1122.0,epoch_floor
435233,MNQ,1m,1788351900000,29126.75,29135.75,29117.25,29117.5,2245.0,epoch_floor
435234,MNQ,1m,1788351960000,29118.75,29120.0,29112.25,29113.5,992.0,epoch_floor
435235,MNQ,1m,1788352020000,29113.75,29115.75,29105.0,29108.0,1032.0,epoch_floor
435236,MNQ,1m,1788352080000,29107.75,29112.75,29105.25,29110.5,808.0,epoch_floor
435237,MNQ,1m,1788352140000,29110.5,29113.75,29103.25,29107.75,999.0,epoch_floor
435238,MNQ,1m,1788352200000,29107.5,29110.75,29100.25,29101.0,1007.0,epoch_floor
435239,MNQ,1m,1788352260000,29101.0,29103.25,29095.25,29095.25,1533.0,epoch_floor
435240,MNQ,1m,1788352320000,29095.0,29097.0,29085.25,29088.25,1608.0,epoch_floor
435241,MNQ,1m,1788352380000,29088.75,29092.75,29085.25,29086.0,983.0,epoch_floor
435242,MNQ,1m,1788352440000,29085.75,29091.0,29079.25,29087.25,1524.0,epoch_floor
435243,MNQ,1m,1788352500000,29087.0,29090.75,29086.25,29086.75,675.0,epoch_floor
435244,MNQ,1m,1788352560000,29087.25,29091.5,29085.0,29087.25,651.0,epoch_floor
435245,MNQ,1m,1788352620000,29087.0,29087.75,29079.25,29081.0,947.0,epoch_floor
435246,MNQ,1m,1788352680000,29080.75,29083.0,29068.5,29070.0,2014.0,epoch_floor
435247,MNQ,1m,1788352740000,29069.75,29079.25,29067.0,29078.25,1223.0,epoch_floor
435248,MNQ,1m,1788352800000,29077.75,29086.0,29073.5,29080.25,1212.0,epoch_floor
435249,MNQ,1m,1788352860000,29080.75,29083.25,29076.75,29081.5,632.0,epoch_floor
435250,MNQ,1m,1788352920000,29080.75,29081.25,29071.5,29072.25,708.0,epoch_floor
435251,MNQ,1m,1788352980000,29072.0,29074.75,29068.75,29071.25,791.0,epoch_floor
435252,MNQ,1m,1788353040000,29071.5,29073.25,29067.5,29069.75,537.0,epoch_floor
435253,MNQ,1m,1788353100000,29069.25,29071.75,29063.5,29067.75,1017.0,epoch_floor
435254,MNQ,1m,1788353160000,29067.25,29069.25,29059.5,29061.0,1241.0,epoch_floor
435255,MNQ,1m,1788353220000,29061.5,29067.5,29056.75,29067.25,1390.0,epoch_floor
435256,MNQ,1m,1788353280000,29067.5,29067.5,29060.0,29061.25,701.0,epoch_floor
435257,MNQ,1m,1788353340000,29061.25,29062.5,29054.75,29056.5,1052.0,epoch_floor
435258,MNQ,1m,1788353400000,29056.25,29058.75,29053.5,29058.25,805.0,epoch_floor
435259,MNQ,1m,1788353460000,29058.5,29058.5,29048.0,29050.25,1209.0,epoch_floor
435260,MNQ,1m,1788353520000,29050.25,29052.25,29041.5,29044.5,1347.0,epoch_floor
435261,MNQ,1m,1788353580000,29044.25,29046.0,29039.0,29043.25,1512.0,epoch_floor
435262,MNQ,1m,1788353640000,29043.5,29047.0,29041.5,29042.25,920.0,epoch_floor
435263,MNQ,1m,1788353700000,29042.75,29044.25,29037.0,29039.25,1499.0,epoch_floor
435264,MNQ,1m,1788353760000,29040.0,29042.75,29034.5,29039.75,1479.0,epoch_floor
435265,MNQ,1m,1788353820000,29039.25,29040.25,29036.25,29039.5,778.0,epoch_floor
435266,MNQ,1m,1788353880000,29039.75,29041.25,29034.75,29035.0,876.0,epoch_floor
435267,MNQ,1m,1788353940000,29034.75,29041.5,29033.0,29040.0,826.0,epoch_floor
435268,MNQ,1m,1788354000000,29040.25,29055.0,29037.75,29047.0,3164.0,epoch_floor
435269,MNQ,1m,1788354060000,29047.25,29050.0,29044.25,29048.25,1156.0,epoch_floor
435270,MNQ,1m,1788354120000,29047.75,29060.25,29047.75,29056.0,1798.0,epoch_floor
435271,MNQ,1m,1788354180000,29055.75,29058.5,29052.0,29052.5,1130.0,epoch_floor
435272,MNQ,1m,1788354240000,29052.75,29058.0,29052.0,29054.0,858.0,epoch_floor
435273,MNQ,1m,1788354300000,29054.0,29061.0,29050.0,29058.0,1692.0,epoch_floor
435274,MNQ,1m,1788354360000,29058.5,29066.5,29055.0,29063.75,1521.0,epoch_floor
