level_id,kind,day,period,price,band,k,delta,ordinal,session,entry_side,exit_side,outcome,bars_to_exit,mfe,mae,opened_at
ONH:2026-06-10,ONH,2026-06-10,exploration,29458.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-151.5,1781049600000
ONH:2026-06-10,ONH,2026-06-10,exploration,29458.0,28.0,0.5,56.0084,2,NY,below,below,hold,1,88.75,-306.75,1781096400000
ONL:2026-06-10,ONL,2026-06-10,exploration,28906.0,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-381.25,1781089200000
ONL:2026-06-10,ONL,2026-06-10,exploration,28906.0,28.0,0.5,56.0084,2,NY,above,below,break,1,116.75,-58.5,1781114400000
PDH:2026-06-11,PDH,2026-06-11,exploration,29546.75,28.0,0.5,56.0084,1,NY,below,above,break,2,291.25,-182.25,1781197200000
PDC:2026-06-11,PDC,2026-06-11,exploration,28767.25,28.0,0.5,56.0084,1,ASIA,below,above,break,1,292.0,0.0,1781136000000
ONH:2026-06-11,ONH,2026-06-11,exploration,29310.5,28.0,0.5,56.0084,1,NY,below,below,hold,1,34.0,-408.5,1781182800000
ONH:2026-06-11,ONH,2026-06-11,exploration,29310.5,28.0,0.5,56.0084,2,NY,below,above,break,1,294.75,0.0,1781197200000
ONL:2026-06-11,ONL,2026-06-11,exploration,28934.0,28.0,0.5,56.0084,1,ASIA,below,above,break,2,107.25,-105.25,1781139600000
ONL:2026-06-11,ONL,2026-06-11,exploration,28934.0,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.0,-376.5,1781179200000
ONL:2026-06-11,ONL,2026-06-11,exploration,28934.0,28.0,0.5,56.0084,3,NY,above,above,hold,1,60.75,-269.5,1781186400000
PDH:2026-06-12,PDH,2026-06-12,exploration,29838.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-216.75,1781240400000
PDH:2026-06-12,PDH,2026-06-12,exploration,29838.0,28.0,0.5,56.0084,2,LONDON,below,above,break,1,120.0,-72.0,1781251200000
PDH:2026-06-12,PDH,2026-06-12,exploration,29838.0,28.0,0.5,56.0084,3,LONDON,above,below,break,1,319.75,0.0,1781265600000
PDH:2026-06-12,PDH,2026-06-12,exploration,29838.0,28.0,0.5,56.0084,4,NY,below,below,hold,1,215.0,-138.0,1781272800000
PDC:2026-06-12,PDC,2026-06-12,exploration,29728.0,28.0,0.5,56.0084,1,ASIA,above,below,break,1,106.75,-35.75,1781240400000
PDC:2026-06-12,PDC,2026-06-12,exploration,29728.0,28.0,0.5,56.0084,2,LONDON,above,below,break,1,209.75,-62.0,1781265600000
ONH:2026-06-12,ONH,2026-06-12,exploration,29958.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-147.75,1781254800000
ONH:2026-06-12,ONH,2026-06-12,exploration,29958.0,28.0,0.5,56.0084,2,NY,below,,ambiguous_horizon,6,90.0,-257.25,1781276400000
ONL:2026-06-12,ONL,2026-06-12,exploration,29518.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-418.5,1781269200000
ONH:2026-06-15,ONH,2026-06-15,exploration,30800.0,28.0,0.5,56.0084,1,NY,below,above,break,2,87.25,-129.75,1781528400000
ONL:2026-06-15,ONL,2026-06-15,exploration,30502.75,28.0,0.5,56.0084,1,ASIA,below,above,break,3,47.25,-36.5,1781488800000
PDH:2026-06-16,PDH,2026-06-16,exploration,30918.5,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,13.25,-55.75,1781596800000
PDH:2026-06-16,PDH,2026-06-16,exploration,30918.5,28.0,0.5,56.0084,2,LONDON,above,below,break,1,167.75,0.0,1781611200000
PDC:2026-06-16,PDC,2026-06-16,exploration,30831.25,28.0,0.5,56.0084,1,ASIA,below,above,break,5,113.0,-37.75,1781578800000
PDC:2026-06-16,PDC,2026-06-16,exploration,30831.25,28.0,0.5,56.0084,2,LONDON,above,below,break,2,269.5,-57.75,1781611200000
ONH:2026-06-16,ONH,2026-06-16,exploration,30975.5,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-161.0,1781607600000
ONL:2026-06-16,ONL,2026-06-16,exploration,30750.75,28.0,0.5,56.0084,1,NY,above,below,break,1,189.0,-107.0,1781614800000
PDL:2026-06-17,PDL,2026-06-17,exploration,30273.75,28.0,0.5,56.0084,1,NY,above,below,break,1,351.75,-96.5,1781719200000
PDC:2026-06-17,PDC,2026-06-17,exploration,30300.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-160.75,1781704800000
PDC:2026-06-17,PDC,2026-06-17,exploration,30300.25,28.0,0.5,56.0084,2,NY,above,below,break,1,378.25,-70.0,1781719200000
ONH:2026-06-17,ONH,2026-06-17,exploration,30584.25,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-136.0,1781683200000
ONL:2026-06-17,ONL,2026-06-17,exploration,30346.0,28.0,0.5,56.0084,1,NY,above,above,hold,2,57.0,-198.75,1781701200000
ONL:2026-06-17,ONL,2026-06-17,exploration,30346.0,28.0,0.5,56.0084,2,NY,above,below,break,1,273.75,-174.0,1781715600000
PDH:2026-06-18,PDH,2026-06-18,exploration,30584.25,28.0,0.5,56.0084,1,NY,below,above,break,1,76.75,-135.5,1781787600000
ONH:2026-06-18,ONH,2026-06-18,exploration,30615.0,28.0,0.5,56.0084,1,NY,below,above,break,3,93.5,-166.25,1781787600000
ONL:2026-06-18,ONL,2026-06-18,exploration,30321.5,28.0,0.5,56.0084,1,ASIA,below,above,break,1,117.5,0.0,1781740800000
ONL:2026-06-18,ONL,2026-06-18,exploration,30321.5,28.0,0.5,56.0084,2,ASIA,above,above,hold,1,0.0,-56.5,1781755200000
ONL:2026-06-18,ONL,2026-06-18,exploration,30321.5,28.0,0.5,56.0084,3,ASIA,above,above,hold,1,0.0,-123.75,1781762400000
PDH:2026-06-22,PDH,2026-06-22,exploration,30783.25,28.0,0.5,56.0084,1,LONDON,below,above,break,2,154.5,-31.5,1782126000000
PDC:2026-06-22,PDC,2026-06-22,exploration,30726.5,28.0,0.5,56.0084,1,ASIA,below,above,break,1,55.5,0.0,1782108000000
PDC:2026-06-22,PDC,2026-06-22,exploration,30726.5,28.0,0.5,56.0084,2,LONDON,above,above,hold,3,28.5,-102.0,1782115200000
PDC:2026-06-22,PDC,2026-06-22,exploration,30726.5,28.0,0.5,56.0084,3,NY,above,below,break,1,187.25,0.0,1782136800000
ONH:2026-06-22,ONH,2026-06-22,exploration,30937.75,28.0,0.5,56.0084,1,NY,below,below,hold,1,30.0,-392.75,1782133200000
ONL:2026-06-22,ONL,2026-06-22,exploration,30571.25,28.0,0.5,56.0084,1,ASIA,below,above,break,1,90.75,0.0,1782086400000
ONL:2026-06-22,ONL,2026-06-22,exploration,30571.25,28.0,0.5,56.0084,2,ASIA,above,above,hold,2,47.25,-93.25,1782097200000
ONL:2026-06-22,ONL,2026-06-22,exploration,30571.25,28.0,0.5,56.0084,3,NY,above,above,hold,3,68.5,-108.5,1782136800000
PDL:2026-06-23,PDL,2026-06-23,exploration,30336.75,28.0,0.5,56.0084,1,ASIA,above,below,break,1,105.75,-78.25,1782183600000
ONH:2026-06-23,ONH,2026-06-23,exploration,30268.75,28.0,0.5,56.0084,1,ASIA,above,below,break,1,176.75,0.0,1782187200000
ONL:2026-06-23,ONL,2026-06-23,exploration,29616.5,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-430.25,1782219600000
ONL:2026-06-23,ONL,2026-06-23,exploration,29616.5,28.0,0.5,56.0084,2,NY,above,above,hold,1,4.0,-136.75,1782237600000
PDL:2026-06-24,PDL,2026-06-24,exploration,29577.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,52.0,-316.0,1782306000000
PDL:2026-06-24,PDL,2026-06-24,exploration,29577.25,28.0,0.5,56.0084,2,NY,above,below,break,1,253.0,0.0,1782320400000
PDL:2026-06-24,PDL,2026-06-24,exploration,29577.25,28.0,0.5,56.0084,3,NY,below,,ambiguous_horizon,1,0.0,0.0,1782331200000
PDC:2026-06-24,PDC,2026-06-24,exploration,29750.25,28.0,0.5,56.0084,1,ASIA,above,above,hold,2,135.5,-41.25,1782266400000
PDC:2026-06-24,PDC,2026-06-24,exploration,29750.25,28.0,0.5,56.0084,2,LONDON,above,below,break,2,186.25,-123.75,1782298800000
PDC:2026-06-24,PDC,2026-06-24,exploration,29750.25,28.0,0.5,56.0084,3,NY,below,,ambiguous_horizon,1,0.0,0.0,1782331200000
ONH:2026-06-24,ONH,2026-06-24,exploration,29884.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-124.25,1782259200000
ONH:2026-06-24,ONH,2026-06-24,exploration,29884.75,28.0,0.5,56.0084,2,ASIA,below,below,hold,1,0.0,-87.25,1782277200000
ONH:2026-06-24,ONH,2026-06-24,exploration,29884.75,28.0,0.5,56.0084,3,NY,below,below,hold,1,22.75,-185.5,1782309600000
ONH:2026-06-24,ONH,2026-06-24,exploration,29884.75,28.0,0.5,56.0084,4,NY,below,,ambiguous_horizon,1,0.0,0.0,1782331200000
ONL:2026-06-24,ONL,2026-06-24,exploration,29564.0,28.0,0.5,56.0084,1,NY,above,above,hold,1,38.75,-329.25,1782306000000
ONL:2026-06-24,ONL,2026-06-24,exploration,29564.0,28.0,0.5,56.0084,2,NY,above,below,break,1,239.75,0.0,1782320400000
ONL:2026-06-24,ONL,2026-06-24,exploration,29564.0,28.0,0.5,56.0084,3,NY,below,,ambiguous_horizon,1,0.0,0.0,1782331200000
PDH:2026-06-25,PDH,2026-06-25,exploration,30158.75,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,59.0,-48.25,1782370800000
PDH:2026-06-25,PDH,2026-06-25,exploration,30158.75,28.0,0.5,56.0084,2,LONDON,below,above,break,2,105.5,-59.75,1782381600000
PDC:2026-06-25,PDC,2026-06-25,exploration,30099.0,28.0,0.5,56.0084,1,ASIA,below,above,break,2,87.75,-21.25,1782363600000
PDC:2026-06-25,PDC,2026-06-25,exploration,30099.0,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.0,-165.25,1782385200000
PDC:2026-06-25,PDC,2026-06-25,exploration,30099.0,28.0,0.5,56.0084,3,NY,above,below,break,1,791.25,0.0,1782392400000
ONH:2026-06-25,ONH,2026-06-25,exploration,30264.25,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-967.75,1782388800000
ONL:2026-06-25,ONL,2026-06-25,exploration,29296.5,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-480.0,1782392400000
PDL:2026-06-26,PDL,2026-06-26,exploration,29296.5,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,136.5,-72.75,1782439200000
PDL:2026-06-26,PDL,2026-06-26,exploration,29296.5,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-367.75,1782478800000
PDL:2026-06-26,PDL,2026-06-26,exploration,29296.5,28.0,0.5,56.0084,3,NY,above,,ambiguous_horizon,2,41.75,-117.75,1782500400000
ONH:2026-06-26,ONH,2026-06-26,exploration,29563.25,28.0,0.5,56.0084,1,ASIA,above,below,break,1,332.75,0.0,1782435600000
