id,plan_id,version,session,scenario,rule,condition,direction,entry_px,stop_px,target_px,fill_px,rr,atr5m,mfe,mae,mfe_r,mae_r,time_to_mfe_bars,time_to_resolve_bars,net_pnl,outcome,ambiguous,is_counterfactual,created_ct
132,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,NY,S3,1m_mss,reject,short,29176.25,29342.5,29246.25,29176.25,-0.998355228025206,24.7038584056807,0.0,0.0,0.0,0.0,0,0,-116846.0,target,0,0,"2026-09-02 13:20:29"
133,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,S2,1x5m_close,reject,long,29158.75,28972.75,29102.0,29158.75,-0.30510752688172,23.5105061909019,0.0,0.0,0.0,0.0,0,0,-114.5,target,0,0,"2026-09-02 13:30:29"
134,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,S2,2x5m_close,reject,long,29161.75,28972.75,29102.0,29161.75,-0.316137566137566,23.5105061909019,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 13:30:29"
135,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,S4,1x5m_close,reject,short,29158.75,29345.25,29246.25,29158.75,-0.998307808013127,23.5105061909019,0.0,0.0,0.0,0.0,0,0,-116811.0,target,0,0,"2026-09-02 13:30:29"
136,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,S4,2x5m_close,reject,short,29161.75,29345.25,29246.25,29161.75,-0.998307894781821,23.5105061909019,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 13:30:29"
137,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,S4,1m_mss,reject,short,29131.25,29345.25,29246.25,29131.25,-0.998307012218584,22.9202454555325,0.0,0.0,0.0,0.0,0,0,-116756.0,target,0,0,"2026-09-02 13:48:29"
138,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,NY,S2,1m_mss,reject,long,29147.0,28972.75,29102.0,29147.0,-0.258249641319943,22.6083401678923,0.0,0.0,0.0,0.0,0,0,-91.0,target,0,0,"2026-09-02 13:50:29"
139,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,S3,1x5m_close,reject,short,29139.5,29199.5,29058.75,29139.5,1.34583333333333,22.8123362783484,0.0,60.0,0.0,0.999211505168069,0,0,0.0,open,0,0,"2026-09-02 13:58:29"
140,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,S3,2x5m_close,reject,short,29146.25,29199.5,29058.75,29146.25,1.64319248826291,21.7185979727519,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 14:00:29"
141,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,S3,1m_mss,reject,short,29159.75,29199.5,29058.75,29159.75,2.54088050314465,20.6916945138972,0.0,39.75,0.0,0.999460239807743,0,0,0.0,open,0,0,"2026-09-02 14:16:29"
142,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S3,1x5m_close,reject,short,29181.5,29216.25,29149.0,29181.5,0.935251798561151,16.3789689010325,0.0,34.75,0.0,0.999490562564482,0,0,0.0,open,0,0,"2026-09-02 17:53:14"
143,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S3,2x5m_close,reject,short,29181.0,29216.25,29149.0,29181.0,0.907801418439716,15.2791956121832,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 17:55:14"
144,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,1x5m_close,reject,short,29185.25,29228.75,29149.0,29185.25,0.833333333333333,14.2560411145868,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 18:05:14"
145,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S3,1x5m_close,reject,short,29185.25,29170.0,29058.75,29185.25,-0.99809357341456,14.2560411145868,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 18:05:14"
146,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,2x5m_close,reject,short,29179.75,29228.75,29149.0,29179.75,0.627551020408163,14.3436198104837,0.0,49.0,0.0,0.999285206776411,0,0,0.0,open,0,0,"2026-09-02 18:11:26"
147,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S3,2x5m_close,reject,short,29179.75,29170.0,29058.75,29179.75,-0.99809339371634,14.3436198104837,0.0,58349.75,0.0,1.0,0,0,-116700.5,stop,0,0,"2026-09-02 18:11:26"
148,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S1,1x5m_close,reject,short,29171.5,29212.5,29149.0,29171.5,0.548780487804878,13.6905992972317,0.0,41.0,0.0,0.999327726774459,0,0,0.0,open,0,0,"2026-09-02 18:23:26"
149,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S1,2x5m_close,reject,short,29174.25,29212.5,29149.0,29174.25,0.660130718954248,12.9537707760009,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 18:25:26"
150,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S2,1x5m_close,reject,short,29188.5,29223.0,29181.64,29188.5,0.198840579710162,12.7801196299665,0.0,34.5,0.0,0.999409362882309,0,0,0.0,open,0,0,"2026-09-02 18:45:17"
151,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S2,2x5m_close,reject,short,29199.0,29223.0,29181.64,29199.0,0.723333333333358,12.7801196299665,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 18:45:17"
152,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S1,1m_mss,reject,short,29161.0,29232.0,29149.0,29161.0,0.169014084507042,14.3351029571954,0.0,71.0,0.0,0.998826914184919,0,0,0.0,open,0,0,"2026-09-02 19:30:01"
153,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S1,1x5m_close,reject,short,29183.0,29175.66,29102.0,29183.0,-0.998737805151797,14.9980773456404,0.0,58358.66,0.0,1.0,0,0,-116718.32,stop,0,0,"2026-09-02 20:07:16"
154,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S2,1x5m_close,reject,short,29183.0,29157.03,29102.0,29183.0,-0.999056736858037,14.9980773456404,0.0,58340.03,0.0,1.0,0,0,-116681.06,stop,0,0,"2026-09-02 20:07:16"
155,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S3,1x5m_close,reject,short,29183.0,29194.3,29136.25,29183.0,4.13716814159319,14.9980773456404,0.0,11.2999999999993,0.0,0.999870668907264,0,0,0.0,open,0,0,"2026-09-02 20:07:16"
156,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S1,2x5m_close,reject,short,29169.25,29175.66,29102.0,29169.25,10.4914196567865,14.83750039238,0.0,6.40999999999985,0.0,1.0,0,0,-12.8199999999997,stop,0,0,"2026-09-02 20:11:16"
157,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S2,2x5m_close,reject,short,29169.25,29157.03,29102.0,29169.25,-0.999056514490552,14.83750039238,0.0,58326.28,0.0,1.0,0,0,-116653.56,stop,0,0,"2026-09-02 20:11:16"
158,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S3,2x5m_close,reject,short,29169.25,29194.3,29136.25,29169.25,1.31736526946112,14.83750039238,0.0,25.0499999999993,0.0,0.999690731629587,0,0,0.0,open,0,0,"2026-09-02 20:11:16"
159,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S1,1m_mss,reject,short,29183.75,29175.66,29102.0,29183.75,-0.998737821372766,16.3616159170341,0.0,58359.41,0.0,1.0,0,0,-116719.82,stop,0,0,"2026-09-02 20:25:16"
160,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S2,1m_mss,reject,short,29183.75,29157.03,29102.0,29183.75,-0.999056748984158,16.3616159170341,0.0,58340.78,0.0,1.0,0,0,-116682.56,stop,0,0,"2026-09-02 20:25:16"
161,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S3,1m_mss,reject,short,29183.75,29194.3,29136.25,29183.75,4.50236966824676,16.3616159170341,0.0,10.5499999999993,0.0,0.999994861082205,0,0,0.0,open,0,0,"2026-09-02 20:25:16"
162,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,S1,1x5m_close,reject,short,29146.75,29228.0,29141.25,29146.75,0.0676923076923077,18.2065227355383,0.0,81.25,0.0,0.998668088514298,0,0,0.0,open,0,0,"2026-09-02 21:05:01"
163,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,S1,2x5m_close,reject,short,29148.0,29228.0,29141.25,29148.0,0.084375,18.2065227355383,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 21:05:01"
164,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,S1,1m_mss,reject,short,29191.75,29237.75,29141.25,29191.75,1.09782608695652,16.3898327364619,0.0,46.0,0.0,0.999298299660274,0,0,0.0,open,0,0,"2026-09-02 22:05:01"
165,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,S2,1m_mss,reject,short,29191.75,29161.5,29042.75,29191.75,-0.997964980528077,16.3898327364619,0.0,58353.25,0.0,1.0,0,0,-116707.5,stop,0,0,"2026-09-02 22:05:01"
166,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,S1,1x5m_close,reject,short,29204.5,29226.0,29132.5,29204.5,3.34883720930233,15.4837260402589,0.0,21.5,0.0,0.999636320072565,0,0,0.0,open,0,0,"2026-09-02 22:15:01"
167,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,S1,2x5m_close,reject,short,29204.25,29226.0,29132.5,29204.25,3.29885057471264,15.4837260402589,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 22:15:01"
168,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,S1,1m_mss,reject,short,29206.25,29226.0,29132.5,29206.25,3.73417721518987,14.5503344536085,0.0,19.75,0.0,0.999781798578696,0,0,0.0,open,0,0,"2026-09-03 00:05:01"
169,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S1,1x5m_close,reject,short,29162.0,29250.0,29186.14,29162.0,-0.998906731493529,15.7278615844734,0.0,0.0,0.0,0.0,0,0,-116697.28,target,0,0,"2026-09-03 00:10:56"
170,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S1,2x5m_close,reject,short,29160.0,29250.0,29186.14,29160.0,-0.998906694059236,15.7278615844734,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 00:10:56"
171,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S4,1x5m_close,reject,short,29162.0,29275.25,29214.5,29162.0,-0.9989604233601,15.7278615844734,0.0,0.0,0.0,0.0,0,0,-116754.0,target,0,0,"2026-09-03 00:10:56"
172,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S4,2x5m_close,reject,short,29160.0,29275.25,29214.5,29160.0,-0.998960387779636,15.7278615844734,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 00:10:56"
173,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S1,1m_mss,reject,short,29247.25,29289.0,29178.73,29247.25,1.64119760479043,32.1714677766487,0.0,41.75,0.0,0.999406350765551,0,0,0.0,open,0,0,"2026-09-03 08:30:54"
174,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,1x5m_close,reject,short,29348.75,29340.0,29144.5,29348.75,-0.996668867542757,40.7116242157998,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 08:46:54"
175,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,2x5m_close,reject,short,29368.0,29340.0,29144.5,29368.0,-0.996669959801049,40.345742894263,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 08:50:54"
176,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,1m_mss,reject,short,29284.25,29340.0,29144.5,29284.25,2.5067264573991,46.6050574664088,0.0,55.75,0.0,0.999923239956162,0,0,0.0,open,0,0,"2026-09-03 09:02:54"
177,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,1x5m_close,reject,short,29316.25,29418.75,29209.25,29316.25,1.04390243902439,45.6578211565963,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 09:16:54"
178,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,2x5m_close,reject,short,29358.75,29418.75,29209.25,29358.75,2.49166666666667,45.2562420943906,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 09:20:47"
179,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,1m_mss,reject,short,29319.5,29418.75,29209.25,29319.5,1.11083123425693,44.7394053087064,0.0,99.25,0.0,0.998540133558627,0,0,0.0,open,0,0,"2026-09-03 09:35:01"
180,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S2,1x5m_close,reject,long,29512.25,29414.0,29619.5,29512.25,1.09160305343511,39.0473370717117,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 10:50:29"
181,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S3,1x5m_close,reject,short,29512.25,29610.25,29364.75,29512.25,1.50510204081633,39.0473370717117,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 10:50:29"
182,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S2,2x5m_close,reject,long,29527.75,29414.0,29619.5,29527.75,0.806593406593407,37.4891089135283,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 10:55:01"
183,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S3,2x5m_close,reject,short,29527.75,29610.25,29364.75,29527.75,1.97575757575758,37.4891089135283,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 10:55:01"
184,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S2,1m_mss,reject,long,29538.25,29414.0,29619.5,29538.25,0.653923541247485,36.7909072564394,1.25,10.25,0.0100603621730382,0.0824949698189135,0,0,-1.0,open,0,0,"2026-09-03 11:00:29"
185,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S3,1m_mss,reject,short,29512.5,29610.25,29364.75,29512.5,1.51150895140665,35.3492097993472,0.0,97.75,0.0,0.998646882968062,0,0,0.0,open,0,0,"2026-09-03 11:05:01"
186,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,S3,1x5m_close,reject,short,29497.5,29592.5,29397.11,29497.5,1.05673684210526,32.0888635224685,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 11:28:33"
187,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,S3,2x5m_close,reject,short,29495.75,29592.5,29397.11,29495.75,1.01953488372092,30.3860875565781,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 11:30:33"
188,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,S3,1m_mss,reject,short,29519.75,29592.5,29397.11,29519.75,1.68577319587628,26.5269990408468,0.0,72.75,0.0,0.998866563191217,0,0,0.0,open,0,0,"2026-09-03 11:55:01"
189,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,1x5m_close,reject,"",29538.5,29558.5,29522.22,29538.5,0.813999999999942,10.6431513142591,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-03 19:54:04"
190,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,2x5m_close,reject,"",29534.0,29558.5,29522.22,29534.0,0.480816326530565,10.329354791812,0.25,4.5,0.0102040816326531,0.183673469387755,0,0,-0.5,open,0,0,"2026-09-03 19:56:04"
191,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,1m_mss,reject,"",29530.0,29558.5,29522.22,29530.0,0.27298245614031,9.95506414341726,0.0,4.0,0.0,0.140350877192982,0,0,-1.0,open,0,0,"2026-09-03 20:00:04"
192,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S3,1x5m_close,reject,"",29541.25,29603.0,29548.0,29541.25,-0.109311740890688,11.0737288919091,0.0,0.0,0.0,0.0,0,0,-14.5,target,0,0,"2026-09-03 20:34:02"
193,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S3,2x5m_close,reject,"",29539.0,29603.0,29548.0,29539.0,-0.140625,10.5863196853442,0.0,0.0,0.0,0.0,0,0,-19.0,target,0,0,"2026-09-03 20:36:01"
194,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S3,1m_mss,reject,"",29532.75,29603.0,29548.0,29532.75,-0.217081850533808,10.8270712953407,0.0,0.0,0.0,0.0,0,0,-31.5,target,0,0,"2026-09-03 20:50:00"
195,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S3,1x5m_close,reject,"",29610.0,29568.0,29622.17,29610.0,0.289761904761863,12.0514816630167,6.0,0.0,0.142857142857143,0.0,0,0,3.0,open,0,0,"2026-09-04 00:42:52"
196,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S3,2x5m_close,reject,"",29609.25,29568.0,29622.17,29609.25,0.313212121212079,11.4253554217807,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-04 00:45:01"
197,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S3,1m_mss,reject,"",29615.5,29568.0,29622.17,29615.5,0.140421052631542,12.9490309504127,4.0,10.25,0.0842105263157895,0.215789473684211,1,0,6.5,open,0,0,"2026-09-04 00:58:51"
198,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S2,touch,reject,"",29579.5,29558.34,29639.5,29579.5,2.83553875236297,14.05883213919,6.25,5.75,0.295368620037809,0.271739130434784,1,0,-8.0,open,0,0,"2026-09-04 02:00:46"
199,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S2,1x5m_close,reject,"",29603.5,29558.34,29639.5,29603.5,0.797165633303811,14.05883213919,9.5,29.75,0.21036315323295,0.658768821966344,1,0,-56.0,open,0,0,"2026-09-04 02:00:46"
200,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S2,2x5m_close,reject,"",29591.0,29558.34,29639.5,29591.0,1.48499693815065,14.05883213919,13.75,17.25,0.421004286589102,0.528169014084509,0,0,-31.0,open,0,0,"2026-09-04 02:00:46"
201,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S1,1x5m_close,reject,"",29594.25,29670.69,29597.25,29594.25,-0.0392464678178971,14.1043747414929,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-04 02:05:00"
202,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S1,2x5m_close,reject,"",29604.5,29670.69,29597.25,29604.5,0.109533162109082,14.9055928722023,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-04 02:10:45"
203,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S1,touch,reject,"",29649.59,29670.69,29597.25,29649.59,2.48056872037932,32.6137457420035,14.8400000000001,21.0999999999985,0.703317535545079,1.0,20,45,-43.1999999999971,stop,0,0,"2026-09-04 07:40:44"
204,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S1,1m_mss,reject,"",29515.5,29670.69,29597.25,29515.5,-0.526773632321675,35.2943965563501,0.0,0.0,0.0,0.0,0,0,-164.5,target,0,0,"2026-09-04 07:48:39"
205,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,touch,sweep_reclaim,"",29611.25,29481.5,29720.0,29611.25,0.838150289017341,35.7425665936921,8.0,33.75,0.0616570327552987,0.260115606936416,0,0,-38.0,open,0,0,"2026-09-04 08:46:10"
206,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,1x5m_close,sweep_reclaim,"",29636.75,29481.5,29720.0,29636.75,0.536231884057971,37.0997094508349,0.0,59.25,0.0,0.381642512077295,0,0,-18.5,open,0,0,"2026-09-04 08:48:09"
207,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,2x5m_close,sweep_reclaim,"",29626.25,29481.5,29720.0,29626.25,0.647668393782383,35.8897812247549,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-04 08:50:09"
208,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,1m_mss,sweep_reclaim,"",29650.5,29481.5,29720.0,29650.5,0.411242603550296,38.5862097961835,5.75,23.0,0.0340236686390533,0.136094674556213,0,0,-1.0,open,0,0,"2026-09-04 08:54:09"
209,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S2,1m_mss,sweep_reclaim,"",29650.5,29770.0,29601.0,29650.5,0.414225941422594,38.5862097961835,23.0,5.75,0.192468619246862,0.0481171548117155,0,0,-1.0,open,0,0,"2026-09-04 08:54:09"
210,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S1,touch,reject,"",29657.38,29720.0,29503.38,29657.38,2.45927818588314,39.1400227324236,3.38000000000102,25.369999999999,0.0539763653784905,0.405142127115928,0,0,-2.73999999999796,open,0,0,"2026-09-04 09:02:09"
211,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S1,1x5m_close,reject,"",29648.0,29720.0,29503.38,29648.0,2.0086111111111,38.5228782515362,0.5,27.75,0.00694444444444444,0.385416666666667,2,0,-8.5,open,0,0,"2026-09-04 09:08:08"
212,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S1,1m_mss,reject,"",29651.75,29720.0,29503.38,29651.75,2.1739194139194,38.5228782515362,4.25,22.75,0.0622710622710623,0.333333333333333,0,0,-1.0,open,0,0,"2026-09-04 09:08:08"
213,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,1m_mss,reclaim,"",29651.75,29645.25,29481.5,29651.75,0.0,38.5228782515362,0.0,0.0,0.0,0.0,0,0,12.0,stop,0,0,"2026-09-04 09:08:08"
214,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S1,2x5m_close,reject,"",29647.75,29720.0,29503.38,29647.75,1.99820069204151,36.6602747029571,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-04 09:10:08"
215,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,touch,reclaim,"",29591.02,29645.25,29481.5,29591.02,2.01954637654437,40.2017893393576,11.7700000000004,17.4799999999996,0.217038539553762,0.322330813203019,0,0,-31.4599999999991,open,0,0,"2026-09-04 09:22:07"
216,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,1x5m_close,reclaim,"",29583.0,29645.25,29481.5,29583.0,1.63052208835341,39.0776819375665,0.0,19.75,0.0,0.317269076305221,0,0,-6.0,open,0,0,"2026-09-04 09:26:06"
