id	path	package	name	receiver	kind	start_line	end_line	is_test	source_sha256	syntactic_call_count
trader/contract_roll_test.go:111:1:TestRollWindowEnvOverride	trader/contract_roll_test.go	trader	TestRollWindowEnvOverride		declaration	111	124	true	9829541dc1df7b8683e16ba11a996992f064f74be0bc6df46ed35c0271a04ad2	10
trader/contract_roll_test.go:129:1:TestRollDaysLeftAcrossDST	trader/contract_roll_test.go	trader	TestRollDaysLeftAcrossDST		declaration	129	139	true	17e7b62dc3deb93e744754c59c73fa9fed5a316bcccb59de176975e0838cff5b	6
trader/dead_man_watchdog.go:31:1:observe	trader/dead_man_watchdog.go	trader	observe	*deadManWatchdog	declaration	31	48	false	40d4cb3627f1490dff1531f2821fef50e9bfa972929c7e7233afbf1207b7d0db	0
trader/dead_man_watchdog.go:53:1:reconciled	trader/dead_man_watchdog.go	trader	reconciled	*deadManWatchdog	declaration	53	59	false	ba18c736a5e9ddcff5b80eef71942226c3d3ff4dcbcce4d45e98d5bbb7edd57b	0
trader/dead_man_watchdog.go:62:1:entriesBlocked	trader/dead_man_watchdog.go	trader	entriesBlocked	*deadManWatchdog	declaration	62	64	false	79d50c575882872f8f1206b0a39bc5cd135206d74401339e053fd41484d8be40	0
trader/dead_man_watchdog.go:91:1:step	trader/dead_man_watchdog.go	trader	step	*deadManWatchdog	declaration	91	106	false	9ba4412fc8b5040eb693152536d13f5967d01592ff57ea8f518b9c153a43210e	4
trader/dead_man_watchdog_test.go:7:1:TestDeadManWatchdog_BothPaths	trader/dead_man_watchdog_test.go	trader	TestDeadManWatchdog_BothPaths		declaration	7	31	true	93af929bbdf2f239fa51af4f358b57d00340306070e4a0e53bb482b5ee8472da	13
trader/dead_man_watchdog_test.go:33:1:TestDeadManWatchdog_FlapAndStrayReconcile	trader/dead_man_watchdog_test.go	trader	TestDeadManWatchdog_FlapAndStrayReconcile		declaration	33	51	true	51376f6713424522a26671a5b0de292f3e402b78a98bf2a7c130c01c37a100e9	12
trader/dead_man_watchdog_test.go:57:1:TestDeadManWatchdog_StepDriver	trader/dead_man_watchdog_test.go	trader	TestDeadManWatchdog_StepDriver		declaration	57	92	true	4c859ceb0ba9acb315baf94719a697cea69c50d00d336898ea4cd7e07fb7551b	21
trader/dead_man_watchdog_test.go:60:11:<anonymous>	trader/dead_man_watchdog_test.go	trader	<anonymous>		literal	60	60	true	183592a6a9ec4222da5dd06e53e02181a74e3d83f5af042d6de8edda91efa120	0
trader/dead_man_watchdog_test.go:71:25:<anonymous>	trader/dead_man_watchdog_test.go	trader	<anonymous>		literal	71	71	true	381c47966600d482cd1f5dfbc2bb354864164a41d5fc27bbb051a89befc3cda7	1
trader/dead_man_watchdog_test.go:75:24:<anonymous>	trader/dead_man_watchdog_test.go	trader	<anonymous>		literal	75	75	true	22e0114c43d3de53c78407e592665657dfa6674975906c98bdd7d2052a4114f8	1
trader/dead_man_watchdog_test.go:89:24:<anonymous>	trader/dead_man_watchdog_test.go	trader	<anonymous>		literal	89	89	true	64a7412e84128acf2cff71bdb6c143b38e00bcbed68bec44fccef48001971661	1
trader/dead_man_watchdog_test.go:96:1:TestDeadManWatchdog_StepFlapDownBeforeReconcile	trader/dead_man_watchdog_test.go	trader	TestDeadManWatchdog_StepFlapDownBeforeReconcile		declaration	96	109	true	4587e3fa174edf491bdfad84fb72e1d2af6751f283d05ad248b1f277259016af	9
trader/dead_man_watchdog_test.go:98:11:<anonymous>	trader/dead_man_watchdog_test.go	trader	<anonymous>		literal	98	98	true	63df78dc56c4cf6a71e769b99018e18d0260ee206f80779a3a4b316b6da14b2b	0
trader/dead_man_watchdog_test.go:105:15:<anonymous>	trader/dead_man_watchdog_test.go	trader	<anonymous>		literal	105	105	true	a97e24e7c8561489ba903397278c02ee849eb5d0bf62c742b9c39df8680f92bd	0
trader/demo_seed_test.go:113:1:TestDemoSeed	trader/demo_seed_test.go	trader	TestDemoSeed		declaration	113	159	true	a77fe02d5c98f89b708bd381f92c6e19060ab0afaa2f648664eb3aa4d2488230	27
trader/demo_seed_test.go:130:12:<anonymous>	trader/demo_seed_test.go	trader	<anonymous>		literal	130	130	true	96ca6d58d823a860ee213ddec95b1f3835b248346cbdd71988f8ea5608cfa796	3
trader/demo_seed_test.go:161:1:seedDemoPlans	trader/demo_seed_test.go	trader	seedDemoPlans		declaration	161	187	true	77075dbc9a54896f3eb5e8463cd474546b1d11fdd8107138e74672fa679fe5bf	13
trader/demo_seed_test.go:189:1:seedDemoExtras	trader/demo_seed_test.go	trader	seedDemoExtras		declaration	189	288	true	6e0d82f4cb2af1556ad51b7a4947dd54879a107cc7941a3c920fdf4601b781af	35
trader/demo_verify_test.go:22:1:TestDemoVerify	trader/demo_verify_test.go	trader	TestDemoVerify		declaration	22	102	true	e60e931cb9bd802b8c502927eee115c36afac1375d43622e486216776ee577b0	47
trader/demo_verify_test.go:34:12:<anonymous>	trader/demo_verify_test.go	trader	<anonymous>		literal	34	34	true	96ca6d58d823a860ee213ddec95b1f3835b248346cbdd71988f8ea5608cfa796	3
trader/desk_day_guardrail_test.go:25:1:TestDeskGuardrailRequiresBOTHToggles	trader/desk_day_guardrail_test.go	trader	TestDeskGuardrailRequiresBOTHToggles		declaration	25	55	true	87396ba580d83a60367dbc56b26351eb7b90f348a4af4cc2ed81e9cf33538cd4	24
trader/desk_day_guardrail_test.go:26:8:<anonymous>	trader/desk_day_guardrail_test.go	trader	<anonymous>		literal	26	34	true	8c1a0d43f0166d47b4ed0e18cd697c6e17b20794b48105f733abed3247d4d2df	0
trader/desk_day_guardrail_test.go:59:1:TestDeskDayNamesBothTogglesInPlainWords	trader/desk_day_guardrail_test.go	trader	TestDeskDayNamesBothTogglesInPlainWords		declaration	59	97	true	02d24f2cfec9334963c57626a54ef7d1a95339f1e0b57f30be6727854dc58857	18
trader/desk_facts.go:81:1:deskUnknown	trader/desk_facts.go	trader	deskUnknown		declaration	81	87	false	ab079f332ce962ffb6ea825fc08fd02fd4c6e8cad8e8d49c50e613113c6738d7	1
trader/desk_facts.go:91:1:deskSafe	trader/desk_facts.go	trader	deskSafe	*AutoTrader	declaration	91	99	false	f8f4e34bc886a40f6a8f106736e771416bb3ff6e4135ad965117cf42ce316907	1
trader/desk_facts.go:92:8:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	92	97	false	38b4039b64320dafb095a84f4f90569fc3e1ba2d3c767c9b7e10b36caa9d56ce	5
trader/desk_facts.go:104:1:deskBars	trader/desk_facts.go	trader	deskBars		declaration	104	109	false	2e7e7cd7da3a17071c64981ddfa78213e7280ba77354bffed9f0adda98a36721	1
trader/desk_facts.go:112:1:deskAge	trader/desk_facts.go	trader	deskAge		declaration	112	117	false	b41f5277ee670e45a0f27841983dd9dafcb3a7167727db6f453a2540512111e3	3
trader/desk_facts.go:121:1:DeskStripAt	trader/desk_facts.go	trader	DeskStripAt	*AutoTrader	declaration	121	181	false	9169f46db9a8eb0d4088af84faa536f14baa369450ffe52ae300a5b90d1d6fa5	20
trader/desk_facts.go:135:63:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	135	135	false	d9074dee829ede9cff08fdfb89648c0282becc41dd62ffa60a6df9359ede8f62	1
trader/desk_facts.go:138:88:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	138	138	false	99e29e15c50509d14b720009da880d3b10597f317b1c892acdfbd3f53e9d2efa	1
trader/desk_facts.go:139:65:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	139	139	false	32a887df4cf96ddb715c6ffe1d7b176eb4e705ecafb5cd15d1ffab208e7f3144	1
trader/desk_facts.go:140:72:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	140	140	false	86c6ce47e3b78f691062bffeef855ec6b5677bbfd2d3f01003ef61468126e9cc	1
trader/desk_facts.go:141:69:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	141	141	false	2e12fe2b029c39440b4679b0330af66fb177118966ad3d48493bca4781372eb6	1
trader/desk_facts.go:142:64:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	142	142	false	df367074ec7c2eb255f37a1b15df847b52757943189ff3ee766128af3a1a2ddc	1
trader/desk_facts.go:143:89:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	143	143	false	98521a46a0a2c258bacc26969fef988198df29cba28723b098e0dc9db28f42ab	1
trader/desk_facts.go:144:50:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	144	144	false	3fd8e05cbb2eb14ee9bba03073f889627d4eb813c3917ecd284145acbb1f4919	1
trader/desk_facts.go:146:72:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	146	146	false	c48e75b02efba46ff911e23ed782c5245df3c461f53d8f03ff3febbe2924fc8f	1
trader/desk_facts.go:147:70:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	147	147	false	63f97caba82c921f75127b522e5a85b8133c51fe53d940d6870633a5628db4c2	1
trader/desk_facts.go:148:64:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	148	148	false	f34b9d5c342b339c9846c3e0eefd4e78187ba6d5789bf43446a598c3a1e7c15f	1
trader/desk_facts.go:149:60:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	149	149	false	2fa291cc317e3eed5bfb77e60b0d25195a7778c61afafb96e53723621376446a	1
trader/desk_facts.go:150:86:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	150	150	false	34ecec2dc4091ea284dbb27080ec43a4606dbd10a457c92d44554df252b0d5d6	1
trader/desk_facts.go:151:76:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	151	151	false	a4640d913cf80a26ecf61b0c3e8ccbeb8de4e435b18895d6c400547ca8a21200	1
trader/desk_facts.go:195:1:DeskBootLine	trader/desk_facts.go	trader	DeskBootLine		declaration	195	203	false	0283b8364b92671f44e37c6edcc2632503284ea784b9e3db87b5d5f68d0cd7d2	4
trader/desk_facts.go:216:1:deskAccountMode	trader/desk_facts.go	trader	deskAccountMode	*AutoTrader	declaration	216	241	false	5a82c3d67c2783b9e8a531abd26f8298b2f2913fe463accc906cadfbb703ac73	8
trader/desk_facts.go:246:1:deskPositionSafe	trader/desk_facts.go	trader	deskPositionSafe	*AutoTrader	declaration	246	254	false	9ef6e3802d7d58539dd1aed4cb6b13fcf91f6555ac658d2e2260dfe6c32f2773	1
trader/desk_facts.go:247:8:<anonymous>	trader/desk_facts.go	trader	<anonymous>		literal	247	252	false	d9d09a8a2d0f807b041d458ed3e323e712a1509e3d41180ef9f09201196eed6a	4
trader/desk_facts.go:256:1:deskPosition	trader/desk_facts.go	trader	deskPosition	*AutoTrader	declaration	256	265	false	3737391bdff4e7aaa6ee5735561a4a5d9bdba3a46cd0bfa954bd51bc2077e203	1
trader/desk_facts.go:267:1:deskMode	trader/desk_facts.go	trader	deskMode	*AutoTrader	declaration	267	334	false	d754ee5511ce7c9cd948bcb5b31a033bbe1683796625324d27b2b5c89e08f6d6	24
trader/desk_facts.go:336:1:deskPositionLine	trader/desk_facts.go	trader	deskPositionLine	*AutoTrader	declaration	336	361	false	54b959f431d1d0fe666a0562fff54b0e09f58370f7eab1326b9cbe80d9ec0ef7	11
trader/desk_facts.go:363:1:deskNum	trader/desk_facts.go	trader	deskNum		declaration	363	370	false	59d609fdc3c8595a720f1b3f72149be64e3b4015c647e7d01c2ccc8400467ceb	0
trader/desk_facts.go:379:1:deskJoinKey	trader/desk_facts.go	trader	deskJoinKey		declaration	379	390	false	b92ece3d10eee448e0ba6a79de111dc216573b957b794ab60889ef19752fbea0	2
trader/desk_facts.go:394:1:acceptedFor	trader/desk_facts.go	trader	acceptedFor	*AutoTrader	declaration	394	418	false	7e709d9cb69c34b8fc5e9d55ca7dd4e5a485c8dfe48a26613b187d95acc50ef6	5
trader/desk_facts.go:420:1:deskProtection	trader/desk_facts.go	trader	deskProtection	*AutoTrader	declaration	420	438	false	118417019d8fe4a11aa2f03244981e901b1b32c00792b7a907abf09d0b8864e1	7
trader/desk_facts.go:440:1:deskDrift	trader/desk_facts.go	trader	deskDrift	*AutoTrader	declaration	440	463	false	eac98bc1052eeca0ee953f9d29e966a51f24eb5a261ad6123c19757d8b552711	5
trader/desk_facts.go:465:1:deskTarget	trader/desk_facts.go	trader	deskTarget	*AutoTrader	declaration	465	485	false	30234c5b79df35fa39053c30cf6153651a2ebfb59af0c4f5cfbe0b0604eb01d5	7
trader/desk_facts.go:487:1:deskDay	trader/desk_facts.go	trader	deskDay	*AutoTrader	declaration	487	507	false	158346a27d481e2a1251cc8ec721f99dbc8566d2eaea649b05384a57dd39c274	8
trader/desk_facts.go:511:1:deskGuardrail	trader/desk_facts.go	trader	deskGuardrail	*AutoTrader	declaration	511	539	false	05cbfbcb35bedec7fc917a4ce9c2e0d689a766338002b518a207733d57fe39ca	3
trader/desk_facts.go:543:1:deskRealizedToday	trader/desk_facts.go	trader	deskRealizedToday	*AutoTrader	declaration	543	564	false	088b335659d1de0f0e8f33feee475fe3f737c3dcde72e99acefa918535d1174c	5
trader/desk_facts.go:566:1:deskArms	trader/desk_facts.go	trader	deskArms	*AutoTrader	declaration	566	605	false	c5809595163d7a1f29b45955ff69a562ac4fe2f718c1c733b6ac88612ccd8093	24
trader/desk_facts.go:610:1:deskBook	trader/desk_facts.go	trader	deskBook	*AutoTrader	declaration	610	648	false	9bc3b8cbc20a5bfb4a30fe885298c8864d4ef9108405c9305ed9cf4b22895709	23
trader/desk_facts.go:651:1:deskLinkStatus	trader/desk_facts.go	trader	deskLinkStatus	*AutoTrader	declaration	651	658	false	60577075e70fb166b2879fee0f50aca14ac8bdc444a06b092e7ed983b041e4a0	4
trader/desk_facts.go:660:1:deskFeed	trader/desk_facts.go	trader	deskFeed	*AutoTrader	declaration	660	692	false	3fa70a428843f722da41a0d0f42b7e57eab460b8c7056feb06570be7c9770c28	15
trader/desk_facts.go:694:1:deskPlanner	trader/desk_facts.go	trader	deskPlanner	*AutoTrader	declaration	694	735	false	299947933b51711824e4da1a2fbcc197ef89fd8eda65c2d28c47b5ffbd343c94	15
trader/desk_facts.go:737:1:deskRange	trader/desk_facts.go	trader	deskRange	*AutoTrader	declaration	737	765	false	15338388aab5b8f26d1ffa108c6329b015ce7479c5cacdb0fbdaf551711b92b5	14
trader/desk_facts.go:767:1:deskLastFill	trader/desk_facts.go	trader	deskLastFill	*AutoTrader	declaration	767	783	false	2fc80a098fd915bd3ddd9e9c082ddd160369eafd2d5615c0e0abd73b088c7375	5
trader/desk_facts.go:789:1:deskDailyLimitText	trader/desk_facts.go	trader	deskDailyLimitText		declaration	789	816	false	26099b83144638db788e41bdad9704b39a36624bce7b4202e4eaf81660f2d553	8
trader/desk_facts_test.go:21:1:deskStore	trader/desk_facts_test.go	trader	deskStore		declaration	21	29	true	08876a65dbe7ffeb6fcf79fae3d68b306e32b003764a1072340bfbde6be637f8	6
trader/desk_facts_test.go:27:12:<anonymous>	trader/desk_facts_test.go	trader	<anonymous>		literal	27	27	true	48cbb0a381a2476467e6f1ea25e40f4cb8ac5dabed9250df5be522c7bdc5786d	1
trader/desk_facts_test.go:38:1:openPos	trader/desk_facts_test.go	trader	openPos		declaration	38	43	true	3dc55506d6672f235965a9d6147762a14cc1335646ece50d8f9721933d2eebbc	0
trader/desk_facts_test.go:48:1:TestProtectionShowsTheAcceptedStopAndDriftShowsTheDifference	trader/desk_facts_test.go	trader	TestProtectionShowsTheAcceptedStopAndDriftShowsTheDifference		declaration	48	77	true	63f8c5f80dc4ee3329fed444a68251adaaec2e223ae96cf953edfe7dff9b8efc	20
trader/desk_facts_test.go:81:1:TestProtectionIsUnknownRatherThanFallingBackToTheLedger	trader/desk_facts_test.go	trader	TestProtectionIsUnknownRatherThanFallingBackToTheLedger		declaration	81	95	true	ccf4b99a34c81036bb31f1722693ee56fdc33ea3c364751c9264975eeca2f188	11
trader/desk_facts_test.go:98:1:TestFlatRendersFlatNotUnknownAndNotZero	trader/desk_facts_test.go	trader	TestFlatRendersFlatNotUnknownAndNotZero		declaration	98	115	true	821cf44e2c008f5c8274da69a0049cf3b336d52b9ffe489e251a867913da92f6	10
trader/desk_facts_test.go:119:1:TestEveryLineIsDatedOrUnknownWithAReason	trader/desk_facts_test.go	trader	TestEveryLineIsDatedOrUnknownWithAReason		declaration	119	148	true	1d9c1ba9cdcb4ebe5cd3029217bcb71594d0175f95cc1b8d5875e196ae8cd98e	16
trader/desk_facts_test.go:151:1:TestCadenceIsFiveSecondsOnlyWhenSomethingIsLive	trader/desk_facts_test.go	trader	TestCadenceIsFiveSecondsOnlyWhenSomethingIsLive		declaration	151	168	true	d34c333361bbba4b22a0ee21b307483b62de0b64f40231b3a31b6e2dc365fad2	10
trader/desk_facts_test.go:172:1:TestStripSurvivesABrokenStoreAndStillReturnsEveryLine	trader/desk_facts_test.go	trader	TestStripSurvivesABrokenStoreAndStillReturnsEveryLine		declaration	172	190	true	3a323525ec66a68c2da412ca1ba231ad182a9e9be1d42956aace0dbf856210f7	10
trader/desk_facts_test.go:178:20:<anonymous>	trader/desk_facts_test.go	trader	<anonymous>		literal	178	178	true	67e5243f1c609a982cc88c38951ff518e60392cba4faf2669cb5e6e015b79816	2
trader/desk_facts_test.go:193:1:TestDeskBootLineReadsItsFields	trader/desk_facts_test.go	trader	TestDeskBootLineReadsItsFields		declaration	193	206	true	faaef50df50c64038d52769ed0ada9fb8695f25e4875635f1f220a274245bdf7	8
trader/desk_facts_test.go:208:1:TestDeskAgeNeverRendersNegative	trader/desk_facts_test.go	trader	TestDeskAgeNeverRendersNegative		declaration	208	216	true	6304355da26719d212a22bbc04488a06f819a348a0f91adc8484759fe0fbbf30	5
trader/desk_facts_test.go:226:1:TestAccountModeIsReadNeverAsserted	trader/desk_facts_test.go	trader	TestAccountModeIsReadNeverAsserted		declaration	226	247	true	ae48e4edb38787d63105697f225957a023a823f7fa5cbe027117a22dd93332ed	10
trader/desk_facts_test.go:253:1:TestPoisonJoinKeysAreTreatedAsAbsent	trader/desk_facts_test.go	trader	TestPoisonJoinKeysAreTreatedAsAbsent		declaration	253	272	true	53f8345a27ff42dc3348601001fa7a2cf862acbe7256d71f9cd9befccd7ddf1f	9
trader/desk_facts_test.go:277:1:TestModeRowStatesTheMarketSeparatelyFromTheSessionWindow	trader/desk_facts_test.go	trader	TestModeRowStatesTheMarketSeparatelyFromTheSessionWindow		declaration	277	293	true	9332c8edf36c5b803c631b7438140457d908ca49a61629039de0a7a380208c66	7
trader/desk_facts_test.go:295:1:TestDeskBookUsesReceivedFrameAndUnknownLink	trader/desk_facts_test.go	trader	TestDeskBookUsesReceivedFrameAndUnknownLink		declaration	295	334	true	e35a9821e6eb0bd6411eba992cf15a3fa4f892c9d22cf142e1dca03d27cf432a	7
trader/desk_facts_test.go:301:31:<anonymous>	trader/desk_facts_test.go	trader	<anonymous>		literal	301	303	true	0dcd6e9d02e56ad4630262e619671074faf5a2fd2d3243755f0307b320caa89b	2
trader/desk_facts_test.go:304:12:<anonymous>	trader/desk_facts_test.go	trader	<anonymous>		literal	304	304	true	d0a62d540891abc8ef1601fff0b75ded18926a1e167e0262b7afcd72bbc84121	0
trader/desk_facts_test.go:313:18:<anonymous>	trader/desk_facts_test.go	trader	<anonymous>		literal	313	332	true	c6a8f7cde73f98b6fb99040e9472819dc1313858935d6b0f44de65498f6b68a8	15
trader/desk_facts_test.go:336:1:TestDeskMissingBrokerBookDoesNotDateLedgerFlatnessAsNow	trader/desk_facts_test.go	trader	TestDeskMissingBrokerBookDoesNotDateLedgerFlatnessAsNow		declaration	336	343	true	f29261792485e26a342f005194efa18c75e7b52768d640a42165b072d265ef6c	7
trader/detector_formation_test.go:28:1:recorderFixture	trader/detector_formation_test.go	trader	recorderFixture		declaration	28	49	true	c22bc4802ae4be1c2894374c62e83a6705adf8939299ac68ccd0ed556494178e	11
trader/detector_formation_test.go:34:12:<anonymous>	trader/detector_formation_test.go	trader	<anonymous>		literal	34	34	true	48cbb0a381a2476467e6f1ea25e40f4cb8ac5dabed9250df5be522c7bdc5786d	1
trader/detector_formation_test.go:39:31:<anonymous>	trader/detector_formation_test.go	trader	<anonymous>		literal	39	39	true	e3522bb784072ecf23800a2eace2781679bcfd2880f02a1f0c7e36170bcfe2d1	0
trader/detector_formation_test.go:40:12:<anonymous>	trader/detector_formation_test.go	trader	<anonymous>		literal	40	40	true	800962c7154cf2a63933b84da633a94d829dd7be0ae9bc74c54a0f5323b89e29	0
trader/detector_formation_test.go:51:1:seatedAt	trader/detector_formation_test.go	trader	seatedAt		declaration	51	57	true	045e70e6f512ecb4f25e7bce13e0a7a30d65e7ae141324a39b8a9747b77b84f9	0
trader/detector_formation_test.go:63:1:TestRecorderNeverRecordsAnEpisodeBeforeTheLevelFormed	trader/detector_formation_test.go	trader	TestRecorderNeverRecordsAnEpisodeBeforeTheLevelFormed		declaration	63	90	true	fba8cb67c46c53823505e6775c7acd2f7219a56a0186ae5aa7a07f7e339a073d	15
trader/detector_formation_test.go:95:1:TestRecorderWritesOneRowPerEpisodeAcrossRepeatedReads	trader/detector_formation_test.go	trader	TestRecorderWritesOneRowPerEpisodeAcrossRepeatedReads		declaration	95	121	true	c69ae17efa2424d77ad22b2e44233903edf2e9645aaadddca84a8c7531c0c38b	15
trader/detector_formation_test.go:127:1:TestRecorderOrdinalIsNotResetByAReRead	trader/detector_formation_test.go	trader	TestRecorderOrdinalIsNotResetByAReRead		declaration	127	159	true	2917e094883b90d56f7781ee552d1f100889565ac29f8ca41065e80e89ee098f	16
trader/detector_formation_test.go:173:1:TestLineLevelsCannotBeCertifiedAndAreExcludedFromRates	trader/detector_formation_test.go	trader	TestLineLevelsCannotBeCertifiedAndAreExcludedFromRates		declaration	173	209	true	1cafa1e8c23a34d4b36a4c29c223a4424db193021c7d78391223a323d1405844	19
trader/detector_hook_calibration_test.go:26:1:TestDetectorHookIsACoinFlipThroughTheProductionPath	trader/detector_hook_calibration_test.go	trader	TestDetectorHookIsACoinFlipThroughTheProductionPath		declaration	26	121	true	c29faeff6835db63c239abee85c544545cfb81aec34548f25e7674e890a5a93f	74
trader/detector_hook_calibration_test.go:55:24:<anonymous>	trader/detector_hook_calibration_test.go	trader	<anonymous>		literal	55	55	true	411cc6b1d3ca5389351827e602a9bf82808531793d05f2330c11aa9646391b3d	0
trader/detector_hook_calibration_test.go:56:23:<anonymous>	trader/detector_hook_calibration_test.go	trader	<anonymous>		literal	56	56	true	8fe54b17bbde6152c077a58b253425bf464af2936102055e8a2519e3ea54fd57	0
trader/detector_hook_calibration_test.go:57:23:<anonymous>	trader/detector_hook_calibration_test.go	trader	<anonymous>		literal	57	57	true	950e700ac5c56d6e3413ee4ec1e9b6ee1096de0e1f2eb3981ba179f5f06b0d15	0
trader/detector_hook_calibration_test.go:74:31:<anonymous>	trader/detector_hook_calibration_test.go	trader	<anonymous>		literal	74	74	true	5f3163539cda96be26ab1614b108b66adb93563fef5e0bdde14541e4df3608da	0
trader/detector_hook_calibration_test.go:75:12:<anonymous>	trader/detector_hook_calibration_test.go	trader	<anonymous>		literal	75	75	true	800962c7154cf2a63933b84da633a94d829dd7be0ae9bc74c54a0f5323b89e29	0
trader/detector_production_path_test.go:22:1:TestPlannerReadWritesDetectorStores	trader/detector_production_path_test.go	trader	TestPlannerReadWritesDetectorStores		declaration	22	61	true	9168e78b007e140351e52d7afac27f28e03ed3427bc93d7f1091a7faee547058	22
trader/detector_production_path_test.go:35:31:<anonymous>	trader/detector_production_path_test.go	trader	<anonymous>		literal	35	35	true	5f3163539cda96be26ab1614b108b66adb93563fef5e0bdde14541e4df3608da	0
trader/detector_production_path_test.go:36:12:<anonymous>	trader/detector_production_path_test.go	trader	<anonymous>		literal	36	36	true	800962c7154cf2a63933b84da633a94d829dd7be0ae9bc74c54a0f5323b89e29	0
trader/detector_record.go:25:1:recordDetectorOutputs	trader/detector_record.go	trader	recordDetectorOutputs	*AutoTrader	declaration	25	171	false	ce95e37d862aaf0d92feeb1944e2de9d769952c2ff48afb2f6de1a99c11666b4	56
trader/detector_record.go:38:8:<anonymous>	trader/detector_record.go	trader	<anonymous>		literal	38	43	false	be387d334fde9ad7f7a5dd0299629a391434e3011367646b004c29ac7350c2c1	3
trader/detector_record.go:176:1:validityFor	trader/detector_record.go	trader	validityFor		declaration	176	181	false	4851f57c86f7890303f24f4c73bd207837dcd93360184e73db9d3116e60269ad	0
trader/detector_record.go:187:1:barsSince	trader/detector_record.go	trader	barsSince		declaration	187	194	false	8116bd39a82114140f4cfe4da5a7eb088de3b5e4886364c27575556b1c5080ee	0
trader/detector_record_test.go:15:1:oscillatingTape	trader/detector_record_test.go	trader	oscillatingTape		declaration	15	31	true	3ef14b1ca4449cc7aea3e24bfa1be617bc39df1021f26bac9c002c4adf7fbdd9	11
trader/detector_record_test.go:35:1:TestDetectorWritesThroughTheProductionPath	trader/detector_record_test.go	trader	TestDetectorWritesThroughTheProductionPath		declaration	35	134	true	f170811631c07bbd90a0bee070a92e291162f653fa6d45c309608e7dc4eb1c4c	41
trader/detector_record_test.go:47:31:<anonymous>	trader/detector_record_test.go	trader	<anonymous>		literal	47	47	true	5f3163539cda96be26ab1614b108b66adb93563fef5e0bdde14541e4df3608da	0
trader/detector_record_test.go:48:12:<anonymous>	trader/detector_record_test.go	trader	<anonymous>		literal	48	48	true	800962c7154cf2a63933b84da633a94d829dd7be0ae9bc74c54a0f5323b89e29	0
trader/detector_record_test.go:137:1:TestDetectorRecordingNeverStopsTheLoop	trader/detector_record_test.go	trader	TestDetectorRecordingNeverStopsTheLoop		declaration	137	149	true	9449dde2fdc864105d705a13f8a1b8702b09fd74f1770a1430e116ee17abce57	3
trader/detector_record_test.go:140:5:<anonymous>	trader/detector_record_test.go	trader	<anonymous>		literal	140	143	true	d9250f0b8d406143af8d3901902f3de089928001cbd837b7b3c6f3656289602c	4
trader/digest_wrap_test.go:13:1:TestDigestClosePredicateIsWrapAware	trader/digest_wrap_test.go	trader	TestDigestClosePredicateIsWrapAware		declaration	13	39	true	9396d78f745637606edbc9ab10fe0468577f26e97f1689561f7e63a278e7570d	5
trader/discard_burn.go:42:1:staleDodgeEnabled	trader/discard_burn.go	trader	staleDodgeEnabled		declaration	42	48	false	8b5ce05590b0b29b0551ce3dea881a282f6d32a2a342593bee14ec37fbe52eb4	2
trader/discard_burn.go:51:1:reevalDriftATRMult	trader/discard_burn.go	trader	reevalDriftATRMult		declaration	51	58	false	414a04ce8c58557400f1b007db3bc9a465b63ad354de872344231c581ce72fbb	2
trader/discard_burn.go:62:1:recordAICallMs	trader/discard_burn.go	trader	recordAICallMs	*AutoTrader	declaration	62	71	false	c3eb85444ad6085d8ef18fd346fbbcca6b17208473a1b7e6f5c18e5f7635ed12	0
trader/discard_burn.go:74:1:avgAICallMs	trader/discard_burn.go	trader	avgAICallMs	*AutoTrader	declaration	74	83	false	0d54dd09caa46a75b80ae1ad695a6a21558ea6e704158f770ef5ba22f4a8cc5d	1
trader/discard_burn.go:89:1:tfMs	trader/discard_burn.go	trader	tfMs		declaration	89	94	false	c57f9e410b29363cd6671501e7a5431fe3ec4b32aa9127740b33d89a684b91e0	1
trader/discard_burn.go:99:1:staleDodgeDefer	trader/discard_burn.go	trader	staleDodgeDefer		declaration	99	109	false	e0b786a0d38277ae59e5b8bf1367c996be8a5224974ed02aca27a8d2a9bc374d	2
trader/discard_burn.go:113:1:staleDodgeCheck	trader/discard_burn.go	trader	staleDodgeCheck	*AutoTrader	declaration	113	121	false	ec608664f0b92a30f06a12c6f020dfb8ebde5580cad4e65213b6a4fc4c1ba5d7	5
