ts_ct,session,event,reason,plan_version_in_force,plan_age_min,move_pts_15m,evidence
2026-09-02 00:03:07,ASIA,fired,proceed,2026-09-01:ASIA v7,4.8,8.25,"09-02 00:03:07 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29058.75 above 29029.88 (noise 4.08) on ASIA 2026-09-01 — waking the planner (W6, 5th wake-up)."
2026-09-02 00:13:48,ASIA,fired,proceed,2026-09-01:ASIA v7,15.5,8.25,"09-02 00:13:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29058.75 above 29029.88 (noise 4.17) on ASIA 2026-09-01 — waking the planner (W6, 5th wake-up)."
2026-09-02 00:16:32,ASIA,skipped,min_interval,2026-09-01:ASIA v7,18.3,23.75,09-02 00:16:32 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.04) on ASIA 2026-09-01 — SKIPPED: 3m elapsed < wake_min_interval_min (30m).
2026-09-02 00:17:48,ASIA,skipped,min_interval,2026-09-01:ASIA v7,19.5,23.75,09-02 00:17:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.11) on ASIA 2026-09-01 — SKIPPED: 4m elapsed < wake_min_interval_min (30m).
2026-09-02 00:19:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,0.0,23.75,09-02 00:19:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.19) on ASIA 2026-09-01 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-02 00:20:22,ASIA,skipped,min_interval,2026-09-01:ASIA v8,0.6,23.75,09-02 00:20:22 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.19) on ASIA 2026-09-01 — SKIPPED: 7m elapsed < wake_min_interval_min (30m).
2026-09-02 00:21:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,2.0,23.75,09-02 00:21:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.19) on ASIA 2026-09-01 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-02 00:23:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,4.0,23.75,09-02 00:23:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.19) on ASIA 2026-09-01 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 00:25:00,ASIA,skipped,min_interval,2026-09-01:ASIA v8,5.2,23.75,09-02 00:25:00 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.19) on ASIA 2026-09-01 — SKIPPED: 11m elapsed < wake_min_interval_min (30m).
2026-09-02 00:26:04,ASIA,skipped,min_interval,2026-09-01:ASIA v8,6.3,23.75,09-02 00:26:04 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.20) on ASIA 2026-09-01 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 00:27:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,8.0,23.75,09-02 00:27:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.21) on ASIA 2026-09-01 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-02 00:29:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,10.0,23.75,09-02 00:29:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29067.25 above 29029.88 (noise 4.22) on ASIA 2026-09-01 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 00:30:39,ASIA,skipped,min_interval,2026-09-01:ASIA v8,10.9,8.0,09-02 00:30:39 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 3.99) on ASIA 2026-09-01 — SKIPPED: 17m elapsed < wake_min_interval_min (30m).
2026-09-02 00:31:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,12.0,8.0,09-02 00:31:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.07) on ASIA 2026-09-01 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-02 00:33:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,14.0,8.0,09-02 00:33:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.10) on ASIA 2026-09-01 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-02 00:35:00,ASIA,skipped,min_interval,2026-09-01:ASIA v8,15.2,8.0,09-02 00:35:00 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.13) on ASIA 2026-09-01 — SKIPPED: 21m elapsed < wake_min_interval_min (30m).
2026-09-02 00:35:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,16.0,8.0,09-02 00:35:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.16) on ASIA 2026-09-01 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-02 00:37:48,ASIA,skipped,min_interval,2026-09-01:ASIA v8,18.0,8.0,09-02 00:37:48 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.24) on ASIA 2026-09-01 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-02 00:39:47,ASIA,skipped,min_interval,2026-09-01:ASIA v8,20.0,8.0,09-02 00:39:47 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.29) on ASIA 2026-09-01 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-02 00:40:32,ASIA,skipped,min_interval,2026-09-01:ASIA v8,20.8,8.0,09-02 00:40:32 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.30) on ASIA 2026-09-01 — SKIPPED: 27m elapsed < wake_min_interval_min (30m).
2026-09-02 00:41:47,ASIA,skipped,min_interval,2026-09-01:ASIA v8,22.0,8.0,09-02 00:41:47 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.30) on ASIA 2026-09-01 — SKIPPED: 28m elapsed < wake_min_interval_min (30m).
2026-09-02 00:43:47,ASIA,skipped,min_interval,2026-09-01:ASIA v8,24.0,8.0,09-02 00:43:47 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29091.00 above 29029.88 (noise 4.30) on ASIA 2026-09-01 — SKIPPED: 30m elapsed < wake_min_interval_min (30m).
2026-09-02 00:45:00,ASIA,fired,proceed,2026-09-01:ASIA v8,25.2,-27.75,"09-02 00:45:00 🗓️ level wake seated Supply·4h (HTF) invalidated: close 29099.25 above 29029.88 (noise 4.00) on ASIA 2026-09-01 — waking the planner (W6, 5th wake-up)."
2026-09-02 00:47:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,0.6,-27.75,09-02 00:47:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29099.25 below 29212.50 (noise 4.09) on ASIA 2026-09-01 — SKIPPED: 3m elapsed < wake_min_interval_min (30m).
2026-09-02 00:49:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,2.6,-27.75,09-02 00:49:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29099.25 below 29212.50 (noise 4.09) on ASIA 2026-09-01 — SKIPPED: 5m elapsed < wake_min_interval_min (30m).
2026-09-02 00:59:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,12.6,-27.75,09-02 00:59:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29099.25 below 29212.50 (noise 4.42) on ASIA 2026-09-01 — SKIPPED: 15m elapsed < wake_min_interval_min (30m).
2026-09-02 01:03:52,ASIA,skipped,min_interval,2026-09-01:ASIA v9,16.7,-23.5,09-02 01:03:52 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.50) on ASIA 2026-09-01 — SKIPPED: 19m elapsed < wake_min_interval_min (30m).
2026-09-02 01:03:52,ASIA,skipped,min_interval,2026-09-01:ASIA v9,16.7,-23.5,09-02 01:03:52 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.50) on ASIA 2026-09-01 — SKIPPED: 19m elapsed < wake_min_interval_min (30m).
2026-09-02 01:05:00,ASIA,skipped,min_interval,2026-09-01:ASIA v9,17.8,-23.5,09-02 01:05:00 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.53) on ASIA 2026-09-01 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-02 01:05:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,18.6,-23.5,09-02 01:05:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.54) on ASIA 2026-09-01 — SKIPPED: 21m elapsed < wake_min_interval_min (30m).
2026-09-02 01:07:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,20.6,-23.5,09-02 01:07:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.55) on ASIA 2026-09-01 — SKIPPED: 23m elapsed < wake_min_interval_min (30m).
2026-09-02 01:09:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,22.6,-23.5,09-02 01:09:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.55) on ASIA 2026-09-01 — SKIPPED: 25m elapsed < wake_min_interval_min (30m).
2026-09-02 01:10:01,ASIA,skipped,min_interval,2026-09-01:ASIA v9,22.8,-23.5,09-02 01:10:01 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.55) on ASIA 2026-09-01 — SKIPPED: 25m elapsed < wake_min_interval_min (30m).
2026-09-02 01:11:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,24.6,-23.5,09-02 01:11:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.55) on ASIA 2026-09-01 — SKIPPED: 27m elapsed < wake_min_interval_min (30m).
2026-09-02 01:13:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,26.6,-23.5,09-02 01:13:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29071.50 below 29085.00 (noise 4.55) on ASIA 2026-09-01 — SKIPPED: 29m elapsed < wake_min_interval_min (30m).
2026-09-02 01:15:47,ASIA,fired,proceed,2026-09-01:ASIA v9,28.6,-26.75,"09-02 01:15:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29049.00 below 29085.00 (noise 4.30) on ASIA 2026-09-01 — waking the planner (W6, 5th wake-up)."
2026-09-02 01:30:01,ASIA,skipped,min_interval,2026-09-01:ASIA v9,42.8,49.25,09-02 01:30:01 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 4.30) on ASIA 2026-09-01 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-02 01:31:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,44.6,49.25,09-02 01:31:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 4.36) on ASIA 2026-09-01 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 01:33:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,46.6,49.25,09-02 01:33:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 4.43) on ASIA 2026-09-01 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-02 01:35:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,48.6,49.25,09-02 01:35:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 4.54) on ASIA 2026-09-01 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-02 01:37:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,50.6,49.25,09-02 01:37:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 4.58) on ASIA 2026-09-01 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-02 01:39:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,52.6,49.25,09-02 01:39:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 4.78) on ASIA 2026-09-01 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-02 01:40:01,ASIA,skipped,min_interval,2026-09-01:ASIA v9,52.8,49.25,09-02 01:40:01 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 4.88) on ASIA 2026-09-01 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-02 01:41:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,54.6,49.25,09-02 01:41:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 5.00) on ASIA 2026-09-01 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-02 01:43:47,ASIA,skipped,min_interval,2026-09-01:ASIA v9,56.6,49.25,09-02 01:43:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29022.50 below 29085.00 (noise 5.14) on ASIA 2026-09-01 — SKIPPED: 28m elapsed < wake_min_interval_min (30m).
2026-09-02 01:47:47,ASIA,fired,proceed,2026-09-01:ASIA v9,60.6,4.5,"09-02 01:47:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29072.50 below 29085.00 (noise 4.91) on ASIA 2026-09-01 — waking the planner (W6, 5th wake-up)."
2026-09-02 01:51:52,ASIA,skipped,min_interval,2026-09-01:ASIA v10,0.5,4.5,09-02 01:51:52 🗓️ level wake seated OB(bull)·1h invalidated: close 29072.50 below 29085.00 (noise 4.96) on ASIA 2026-09-01 — SKIPPED: 4m elapsed < wake_min_interval_min (30m).
2026-09-02 01:53:47,ASIA,skipped,min_interval,2026-09-01:ASIA v10,2.4,4.5,09-02 01:53:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29072.50 below 29085.00 (noise 4.98) on ASIA 2026-09-01 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-02 01:55:47,ASIA,skipped,min_interval,2026-09-01:ASIA v10,4.4,4.5,09-02 01:55:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29072.50 below 29085.00 (noise 5.01) on ASIA 2026-09-01 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-02 01:57:47,ASIA,skipped,min_interval,2026-09-01:ASIA v10,6.4,4.5,09-02 01:57:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29072.50 below 29085.00 (noise 5.02) on ASIA 2026-09-01 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 01:59:47,ASIA,skipped,min_interval,2026-09-01:ASIA v10,8.4,4.5,09-02 01:59:47 🗓️ level wake seated OB(bull)·1h invalidated: close 29072.50 below 29085.00 (noise 5.03) on ASIA 2026-09-01 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 03:45:00,LONDON,no_wake_line,no_candidate_or_loop_not_running,2026-09-02:LONDON v1,127.3,-58.25,"15m bar 2026-09-02 03:45 o=29036.25 h=29037.25 l=28954.75 c=28978.0; zero wake lines in [03:45,04:00) across nofx_2026-09-02.log+nofx_2026-09-03.log"
2026-09-02 06:45:00,LONDON,no_wake_line,no_candidate_or_loop_not_running,2026-09-02:LONDON v1,307.3,54.0,"15m bar 2026-09-02 06:45 o=29029.75 h=29085.25 l=29022.25 c=29083.75; zero wake lines in [06:45,07:00) across nofx_2026-09-02.log+nofx_2026-09-03.log"
2026-09-02 07:00:00,LONDON,no_wake_line,no_candidate_or_loop_not_running,2026-09-02:LONDON v1,322.3,40.5,"15m bar 2026-09-02 07:00 o=29083.25 h=29124.0 l=29073.75 c=29123.75; zero wake lines in [07:00,07:15) across nofx_2026-09-02.log+nofx_2026-09-03.log"
2026-09-02 07:15:49,LONDON,fired,proceed,2026-09-02:LONDON v2,0.4,-13.0,"09-02 07:15:49 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29123.75 below 29246.25 (noise 6.35) on LONDON 2026-09-02 — waking the planner (W6, 5th wake-up)."
2026-09-02 07:23:49,LONDON,skipped,min_interval,2026-09-02:LONDON v3,1.8,-13.0,09-02 07:23:49 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29123.75 below 29246.25 (noise 6.66) on LONDON 2026-09-02 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-02 07:25:49,LONDON,skipped,min_interval,2026-09-02:LONDON v3,3.8,-13.0,09-02 07:25:49 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29123.75 below 29246.25 (noise 6.66) on LONDON 2026-09-02 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 07:28:59,LONDON,skipped,min_interval,2026-09-02:LONDON v3,7.0,-13.0,09-02 07:28:59 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29123.75 below 29246.25 (noise 6.66) on LONDON 2026-09-02 — SKIPPED: 13m elapsed < wake_min_interval_min (30m).
2026-09-02 07:30:33,LONDON,skipped,min_interval,2026-09-02:LONDON v3,8.6,-37.75,09-02 07:30:33 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29107.75 below 29246.25 (noise 6.25) on LONDON 2026-09-02 — SKIPPED: 15m elapsed < wake_min_interval_min (30m).
2026-09-02 07:31:49,LONDON,skipped,min_interval,2026-09-02:LONDON v3,9.8,-37.75,09-02 07:31:49 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29107.75 below 29246.25 (noise 6.34) on LONDON 2026-09-02 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 07:34:15,LONDON,fired,proceed,2026-09-02:LONDON v3,12.3,-37.75,"09-02 07:34:15 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29107.75 below 29246.25 (noise 6.48) on LONDON 2026-09-02 — waking the planner (W6, 5th wake-up)."
2026-09-02 07:44:15,LONDON,skipped,min_interval,2026-09-02:LONDON v4,0.2,-37.75,09-02 07:44:15 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29107.75 below 29246.25 (noise 6.66) on LONDON 2026-09-02 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 07:45:00,LONDON,skipped,min_interval,2026-09-02:LONDON v4,0.9,-29.25,09-02 07:45:00 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29069.75 below 29246.25 (noise 6.19) on LONDON 2026-09-02 — SKIPPED: 11m elapsed < wake_min_interval_min (30m).
2026-09-02 07:46:15,LONDON,skipped,min_interval,2026-09-02:LONDON v4,2.2,-29.25,09-02 07:46:15 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29069.75 below 29246.25 (noise 6.27) on LONDON 2026-09-02 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 07:48:15,LONDON,skipped,min_interval,2026-09-02:LONDON v4,4.2,-29.25,09-02 07:48:15 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29069.75 below 29246.25 (noise 6.34) on LONDON 2026-09-02 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-02 07:51:06,LONDON,fired,proceed,2026-09-02:LONDON v4,7.0,-29.25,"09-02 07:51:06 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29069.75 below 29246.25 (noise 6.38) on LONDON 2026-09-02 — waking the planner (W6, 5th wake-up)."
2026-09-02 08:01:06,LONDON,skipped,min_interval,2026-09-02:LONDON v4,17.1,27.5,09-02 08:01:06 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29040.00 below 29246.25 (noise 6.31) on LONDON 2026-09-02 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 08:03:06,LONDON,skipped,min_interval,2026-09-02:LONDON v5,1.3,27.5,09-02 08:03:06 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29040.00 below 29324.50 (noise 6.36) on LONDON 2026-09-02 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 08:05:06,LONDON,skipped,min_interval,2026-09-02:LONDON v5,3.3,27.5,09-02 08:05:06 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29040.00 below 29324.50 (noise 6.36) on LONDON 2026-09-02 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-02 08:07:06,LONDON,skipped,min_interval,2026-09-02:LONDON v5,5.3,27.5,09-02 08:07:06 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29040.00 below 29324.50 (noise 6.43) on LONDON 2026-09-02 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 08:09:06,LONDON,skipped,min_interval,2026-09-02:LONDON v5,7.3,27.5,09-02 08:09:06 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29040.00 below 29324.50 (noise 6.46) on LONDON 2026-09-02 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-02 08:12:30,LONDON,fired,proceed,2026-09-02:LONDON v5,10.7,27.5,"09-02 08:12:30 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29040.00 below 29324.50 (noise 6.47) on LONDON 2026-09-02 — waking the planner (W6, 5th wake-up)."
2026-09-02 08:12:30,NY,skipped,min_interval,2026-09-02:NY v1,2.8,27.5,09-02 08:12:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29040.00 below 29246.25 (noise 6.47) on NY 2026-09-02 — SKIPPED: 0m elapsed < wake_min_interval_min (30m).
2026-09-02 08:14:30,NY,skipped,min_interval,2026-09-02:NY v1,4.8,27.5,09-02 08:14:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29040.00 below 29246.25 (noise 6.48) on NY 2026-09-02 — SKIPPED: 2m elapsed < wake_min_interval_min (30m).
2026-09-02 08:15:01,LONDON,skipped,min_interval,2026-09-02:LONDON v5,13.2,30.5,09-02 08:15:01 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29067.75 below 29324.50 (noise 6.03) on LONDON 2026-09-02 — SKIPPED: 3m elapsed < wake_min_interval_min (30m).
2026-09-02 08:15:01,NY,skipped,min_interval,2026-09-02:NY v1,5.3,30.5,09-02 08:15:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.03) on NY 2026-09-02 — SKIPPED: 3m elapsed < wake_min_interval_min (30m).
2026-09-02 08:16:30,LONDON,skipped,min_interval,2026-09-02:LONDON v5,14.7,30.5,09-02 08:16:30 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29067.75 below 29324.50 (noise 6.12) on LONDON 2026-09-02 — SKIPPED: 4m elapsed < wake_min_interval_min (30m).
2026-09-02 08:16:30,NY,skipped,min_interval,2026-09-02:NY v1,6.8,30.5,09-02 08:16:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.12) on NY 2026-09-02 — SKIPPED: 4m elapsed < wake_min_interval_min (30m).
2026-09-02 08:18:30,LONDON,skipped,min_interval,2026-09-02:LONDON v5,16.7,30.5,09-02 08:18:30 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29067.75 below 29324.50 (noise 6.18) on LONDON 2026-09-02 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-02 08:18:30,NY,skipped,min_interval,2026-09-02:NY v1,8.8,30.5,09-02 08:18:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.18) on NY 2026-09-02 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-02 08:20:30,LONDON,skipped,min_interval,2026-09-02:LONDON v5,18.7,30.5,09-02 08:20:30 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29067.75 below 29324.50 (noise 6.21) on LONDON 2026-09-02 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-02 08:20:30,NY,skipped,min_interval,2026-09-02:NY v1,10.8,30.5,09-02 08:20:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.21) on NY 2026-09-02 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-02 08:22:30,LONDON,skipped,min_interval,2026-09-02:LONDON v6,1.7,30.5,09-02 08:22:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.27) on LONDON 2026-09-02 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 08:22:30,NY,skipped,min_interval,2026-09-02:NY v1,12.8,30.5,09-02 08:22:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.27) on NY 2026-09-02 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-02 08:24:30,LONDON,skipped,min_interval,2026-09-02:LONDON v6,3.7,30.5,09-02 08:24:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.33) on LONDON 2026-09-02 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 08:24:30,NY,skipped,min_interval,2026-09-02:NY v1,14.8,30.5,09-02 08:24:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.33) on NY 2026-09-02 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-02 08:25:01,LONDON,skipped,min_interval,2026-09-02:LONDON v6,4.2,30.5,09-02 08:25:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.33) on LONDON 2026-09-02 — SKIPPED: 13m elapsed < wake_min_interval_min (30m).
2026-09-02 08:25:01,NY,skipped,min_interval,2026-09-02:NY v1,15.3,30.5,09-02 08:25:01 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.33) on NY 2026-09-02 — SKIPPED: 13m elapsed < wake_min_interval_min (30m).
2026-09-02 08:26:30,LONDON,skipped,min_interval,2026-09-02:LONDON v6,5.7,30.5,09-02 08:26:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.33) on LONDON 2026-09-02 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-02 08:26:30,NY,skipped,min_interval,2026-09-02:NY v1,16.8,30.5,09-02 08:26:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.33) on NY 2026-09-02 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-02 08:28:30,LONDON,skipped,min_interval,2026-09-02:LONDON v6,7.7,30.5,09-02 08:28:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.57) on LONDON 2026-09-02 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 08:28:30,NY,skipped,min_interval,2026-09-02:NY v1,18.8,30.5,09-02 08:28:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29067.75 below 29246.25 (noise 6.57) on NY 2026-09-02 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-02 08:30:30,NY,skipped,min_interval,2026-09-02:NY v1,20.8,-8.0,09-02 08:30:30 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29098.25 below 29246.25 (noise 6.74) on NY 2026-09-02 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
